day,month,year,hour,humidity
12,1,1990,3,95
12,1,1990,4,94
12,1,1990,5,96
12,1,1990,6,93
12,1,1990,7,94
12,1,1990,8,94
12,1,1990,9,95
12,1,1990,10,94
12,1,1990,11,92
12,1,1990,12,85
12,1,1990,13,80
12,1,1990,14,79
12,1,1990,15,78
12,1,1990,16,77
12,1,1990,17,88
12,1,1990,18,87
12,1,1990,19,85
12,1,1990,20,84
12,1,1990,21,86
12,1,1990,22,87
12,1,1990,23,88
13,1,1990,0,87
13,1,1990,1,93
13,1,1990,2,100
13,1,1990,3,89
13,1,1990,4,89
13,1,1990,5,92
13,1,1990,6,90
13,1,1990,7,90
13,1,1990,8,90
13,1,1990,9,90
13,1,1990,10,88
13,1,1990,11,85
13,1,1990,12,85
13,1,1990,13,81
13,1,1990,14,79
13,1,1990,15,76
13,1,1990,16,75
13,1,1990,17,80
13,1,1990,18,85
13,1,1990,19,81
13,1,1990,20,83
13,1,1990,21,86
13,1,1990,22,90
13,1,1990,23,93
14,1,1990,0,95
14,1,1990,1,95
14,1,1990,2,95
14,1,1990,3,95
14,1,1990,4,100
14,1,1990,5,100
14,1,1990,6,97
14,1,1990,7,100
14,1,1990,8,93
14,1,1990,9,93
14,1,1990,10,90
14,1,1990,11,88
14,1,1990,12,87
14,1,1990,13,87
14,1,1990,14,88
14,1,1990,15,83
14,1,1990,16,84
14,1,1990,17,89
14,1,1990,18,89
14,1,1990,19,90
14,1,1990,20,91
14,1,1990,21,91
14,1,1990,22,90
14,1,1990,23,90
15,1,1990,0,91
15,1,1990,1,90
15,1,1990,2,89
15,1,1990,3,91
15,1,1990,4,93
15,1,1990,5,94
15,1,1990,6,93
15,1,1990,7,89
15,1,1990,8,89
15,1,1990,9,89
15,1,1990,10,88
15,1,1990,11,85
15,1,1990,12,83
15,1,1990,13,76
15,1,1990,14,75
15,1,1990,15,83
15,1,1990,16,84
15,1,1990,17,87
15,1,1990,18,89
15,1,1990,19,85
15,1,1990,20,80
15,1,1990,21,83
15,1,1990,22,85
15,1,1990,23,86
16,1,1990,0,84
16,1,1990,1,83
16,1,1990,2,83
16,1,1990,3,84
16,1,1990,4,85
16,1,1990,5,88
16,1,1990,6,86
16,1,1990,7,87
16,1,1990,8,92
16,1,1990,9,93
16,1,1990,10,94
16,1,1990,11,93
16,1,1990,12,92
16,1,1990,13,89
16,1,1990,14,82
16,1,1990,15,80
16,1,1990,16,83
16,1,1990,17,85
16,1,1990,18,88
16,1,1990,19,89
16,1,1990,20,89
16,1,1990,21,89
16,1,1990,22,91
16,1,1990,23,91
17,1,1990,0,89
17,1,1990,1,87
17,1,1990,2,87
17,1,1990,3,86
17,1,1990,4,83
17,1,1990,5,83
17,1,1990,6,80
17,1,1990,7,80
17,1,1990,8,80
17,1,1990,9,82
17,1,1990,10,72
17,1,1990,11,62
17,1,1990,12,67
17,1,1990,13,67
17,1,1990,14,68
17,1,1990,15,68
17,1,1990,16,83
17,1,1990,17,79
17,1,1990,18,75
17,1,1990,19,73
17,1,1990,20,69
17,1,1990,21,61
17,1,1990,22,60
17,1,1990,23,56
18,1,1990,0,59
18,1,1990,1,59
18,1,1990,2,62
18,1,1990,3,65
18,1,1990,4,68
18,1,1990,5,72
18,1,1990,6,77
18,1,1990,7,72
18,1,1990,8,70
18,1,1990,9,71
18,1,1990,10,73
18,1,1990,11,71
18,1,1990,12,66
18,1,1990,13,64
18,1,1990,14,65
18,1,1990,15,62
18,1,1990,16,66
18,1,1990,17,65
18,1,1990,18,67
18,1,1990,19,84
18,1,1990,20,84
18,1,1990,21,84
18,1,1990,22,84
18,1,1990,23,89
19,1,1990,0,87
19,1,1990,1,87
19,1,1990,2,87
19,1,1990,3,87
19,1,1990,4,86
19,1,1990,5,87
19,1,1990,6,89
19,1,1990,7,91
19,1,1990,8,91
19,1,1990,9,92
19,1,1990,10,86
19,1,1990,11,80
19,1,1990,12,84
19,1,1990,13,70
19,1,1990,14,69
19,1,1990,15,66
19,1,1990,16,69
19,1,1990,17,70
19,1,1990,18,74
19,1,1990,19,75
19,1,1990,20,73
19,1,1990,21,72
19,1,1990,22,69
19,1,1990,23,74
20,1,1990,0,81
20,1,1990,1,75
20,1,1990,2,77
20,1,1990,3,74
20,1,1990,4,86
20,1,1990,5,88
20,1,1990,6,88
20,1,1990,7,86
20,1,1990,8,86
20,1,1990,9,87
20,1,1990,10,84
20,1,1990,11,82
20,1,1990,12,82
20,1,1990,13,80
20,1,1990,14,75
20,1,1990,15,71
20,1,1990,16,85
20,1,1990,17,86
20,1,1990,18,87
20,1,1990,19,79
20,1,1990,20,83
20,1,1990,21,83
20,1,1990,22,82
20,1,1990,23,78
21,1,1990,0,79
21,1,1990,1,83
21,1,1990,2,84
21,1,1990,3,83
21,1,1990,4,80
21,1,1990,5,82
21,1,1990,6,82
21,1,1990,7,84
21,1,1990,8,88
21,1,1990,9,92
21,1,1990,10,97
21,1,1990,11,99
21,1,1990,12,98
21,1,1990,13,94
21,1,1990,14,94
21,1,1990,15,92
21,1,1990,16,91
21,1,1990,17,92
21,1,1990,18,91
21,1,1990,19,91
21,1,1990,20,92
21,1,1990,21,93
21,1,1990,22,94
21,1,1990,23,94
22,1,1990,0,95
22,1,1990,1,94
22,1,1990,2,94
22,1,1990,3,94
22,1,1990,4,96
22,1,1990,5,96
22,1,1990,6,96
22,1,1990,7,94
22,1,1990,8,92
22,1,1990,9,91
22,1,1990,10,90
22,1,1990,11,90
22,1,1990,12,83
22,1,1990,13,73
22,1,1990,14,68
22,1,1990,15,65
22,1,1990,16,68
22,1,1990,17,70
22,1,1990,18,80
22,1,1990,19,76
22,1,1990,20,76
22,1,1990,21,81
22,1,1990,22,80
22,1,1990,23,87
23,1,1990,0,87
23,1,1990,1,85
23,1,1990,2,84
23,1,1990,3,83
23,1,1990,4,85
23,1,1990,5,89
23,1,1990,6,89
23,1,1990,7,92
23,1,1990,8,93
23,1,1990,9,94
23,1,1990,10,89
23,1,1990,11,86
23,1,1990,12,85
23,1,1990,13,78
23,1,1990,14,75
23,1,1990,15,74
23,1,1990,16,74
23,1,1990,17,72
23,1,1990,18,68
23,1,1990,19,57
23,1,1990,20,68
23,1,1990,21,72
23,1,1990,22,69
23,1,1990,23,63
24,1,1990,0,67
24,1,1990,1,68
24,1,1990,2,79
24,1,1990,3,83
24,1,1990,4,90
24,1,1990,5,91
24,1,1990,6,90
24,1,1990,7,90
24,1,1990,8,92
24,1,1990,9,93
24,1,1990,10,86
24,1,1990,11,84
24,1,1990,12,78
24,1,1990,13,70
24,1,1990,14,58
24,1,1990,15,57
24,1,1990,16,56
24,1,1990,17,60
24,1,1990,18,64
24,1,1990,19,64
24,1,1990,20,87
24,1,1990,21,81
24,1,1990,22,71
24,1,1990,23,70
25,1,1990,0,71
25,1,1990,1,69
25,1,1990,2,69
25,1,1990,3,69
25,1,1990,4,71
25,1,1990,5,75
25,1,1990,6,77
25,1,1990,7,75
25,1,1990,8,80
25,1,1990,9,81
25,1,1990,10,78
25,1,1990,11,74
25,1,1990,12,74
25,1,1990,13,73
25,1,1990,14,85
25,1,1990,15,91
25,1,1990,16,91
25,1,1990,17,93
25,1,1990,18,93
25,1,1990,19,90
25,1,1990,20,87
25,1,1990,21,81
25,1,1990,22,80
25,1,1990,23,71
26,1,1990,0,60
26,1,1990,1,53
26,1,1990,2,58
26,1,1990,3,54
26,1,1990,4,53
26,1,1990,5,58
26,1,1990,6,64
26,1,1990,7,62
26,1,1990,8,64
26,1,1990,9,68
26,1,1990,10,63
26,1,1990,11,60
26,1,1990,12,63
26,1,1990,13,57
26,1,1990,14,52
26,1,1990,15,53
26,1,1990,16,53
26,1,1990,17,60
26,1,1990,18,65
26,1,1990,19,72
26,1,1990,20,67
26,1,1990,21,66
26,1,1990,22,66
26,1,1990,23,71
27,1,1990,0,73
27,1,1990,1,76
27,1,1990,2,76
27,1,1990,3,76
27,1,1990,4,76
27,1,1990,5,73
27,1,1990,6,69
27,1,1990,7,81
27,1,1990,8,80
27,1,1990,9,77
27,1,1990,10,75
27,1,1990,11,73
27,1,1990,12,68
27,1,1990,13,67
27,1,1990,14,65
27,1,1990,15,62
27,1,1990,16,63
27,1,1990,17,66
27,1,1990,18,69
27,1,1990,19,79
27,1,1990,20,77
27,1,1990,21,79
27,1,1990,22,79
27,1,1990,23,80
28,1,1990,0,82
28,1,1990,1,88
28,1,1990,2,83
28,1,1990,3,84
28,1,1990,4,82
28,1,1990,5,81
28,1,1990,6,78
28,1,1990,7,76
28,1,1990,8,72
28,1,1990,9,67
28,1,1990,10,58
28,1,1990,11,56
28,1,1990,12,61
28,1,1990,13,65
28,1,1990,14,62
28,1,1990,15,65
28,1,1990,16,64
28,1,1990,17,58
28,1,1990,18,60
28,1,1990,19,63
28,1,1990,20,67
28,1,1990,21,66
28,1,1990,22,74
28,1,1990,23,72
29,1,1990,0,67
29,1,1990,1,67
29,1,1990,2,75
29,1,1990,3,77
29,1,1990,4,76
29,1,1990,5,75
29,1,1990,6,76
29,1,1990,7,73
29,1,1990,8,72
29,1,1990,9,73
29,1,1990,10,74
29,1,1990,11,71
29,1,1990,12,71
29,1,1990,13,69
29,1,1990,14,63
29,1,1990,15,64
29,1,1990,16,65
29,1,1990,17,67
29,1,1990,18,68
29,1,1990,19,67
29,1,1990,20,73
29,1,1990,21,81
29,1,1990,22,80
29,1,1990,23,84
30,1,1990,0,83
30,1,1990,1,82
30,1,1990,2,85
30,1,1990,3,83
30,1,1990,4,84
30,1,1990,5,85
30,1,1990,6,83
30,1,1990,7,83
30,1,1990,8,82
30,1,1990,9,84
30,1,1990,10,82
30,1,1990,11,80
30,1,1990,12,73
30,1,1990,13,71
30,1,1990,14,67
30,1,1990,15,68
30,1,1990,16,69
30,1,1990,17,70
30,1,1990,18,71
30,1,1990,19,75
30,1,1990,20,76
30,1,1990,21,77
30,1,1990,22,76
30,1,1990,23,76
31,1,1990,0,79
31,1,1990,1,79
31,1,1990,2,82
31,1,1990,3,80
31,1,1990,4,80
31,1,1990,5,81
31,1,1990,6,84
31,1,1990,7,78
31,1,1990,8,79
31,1,1990,9,75
31,1,1990,10,80
31,1,1990,11,72
31,1,1990,12,68
31,1,1990,13,64
31,1,1990,14,58
31,1,1990,15,56
31,1,1990,16,59
31,1,1990,17,61
31,1,1990,18,63
31,1,1990,19,65
31,1,1990,20,68
31,1,1990,21,72
31,1,1990,22,75
31,1,1990,23,78
1,2,1990,0,79
1,2,1990,1,83
1,2,1990,2,85
1,2,1990,3,87
1,2,1990,4,88
1,2,1990,5,88
1,2,1990,6,87
1,2,1990,7,84
1,2,1990,8,84
1,2,1990,9,83
1,2,1990,10,79
1,2,1990,11,69
1,2,1990,12,64
1,2,1990,13,62
1,2,1990,14,61
1,2,1990,15,61
1,2,1990,16,61
1,2,1990,17,68
1,2,1990,18,67
1,2,1990,19,65
1,2,1990,20,71
1,2,1990,21,77
1,2,1990,22,72
1,2,1990,23,87
2,2,1990,0,89
2,2,1990,1,88
2,2,1990,2,88
2,2,1990,3,88
2,2,1990,4,88
2,2,1990,5,88
2,2,1990,6,89
2,2,1990,7,93
2,2,1990,8,86
2,2,1990,9,85
2,2,1990,10,78
2,2,1990,11,80
2,2,1990,12,77
2,2,1990,13,66
2,2,1990,14,71
2,2,1990,15,81
2,2,1990,16,80
2,2,1990,17,77
2,2,1990,18,73
2,2,1990,19,70
2,2,1990,20,76
2,2,1990,21,77
2,2,1990,22,76
2,2,1990,23,76
3,2,1990,0,77
3,2,1990,1,80
3,2,1990,2,78
3,2,1990,3,76
3,2,1990,4,75
3,2,1990,5,81
3,2,1990,6,80
3,2,1990,7,77
3,2,1990,8,80
3,2,1990,9,77
3,2,1990,10,72
3,2,1990,11,68
3,2,1990,12,66
3,2,1990,13,61
3,2,1990,14,61
3,2,1990,15,62
3,2,1990,16,63
3,2,1990,17,62
3,2,1990,18,64
3,2,1990,19,64
3,2,1990,20,67
3,2,1990,21,67
3,2,1990,22,65
3,2,1990,23,49
4,2,1990,0,57
4,2,1990,1,56
4,2,1990,2,69
4,2,1990,3,75
4,2,1990,4,86
4,2,1990,5,76
4,2,1990,6,77
4,2,1990,7,82
4,2,1990,8,75
4,2,1990,9,78
4,2,1990,10,69
4,2,1990,11,72
4,2,1990,12,64
4,2,1990,13,59
4,2,1990,14,57
4,2,1990,15,55
4,2,1990,16,54
4,2,1990,17,58
4,2,1990,18,60
4,2,1990,19,63
4,2,1990,20,64
4,2,1990,21,71
4,2,1990,22,75
4,2,1990,23,81
5,2,1990,0,84
5,2,1990,1,77
5,2,1990,2,77
5,2,1990,3,78
5,2,1990,4,79
5,2,1990,5,79
5,2,1990,6,79
5,2,1990,7,77
5,2,1990,8,77
5,2,1990,9,77
5,2,1990,10,71
5,2,1990,11,66
5,2,1990,12,58
5,2,1990,13,52
5,2,1990,14,50
5,2,1990,15,46
5,2,1990,16,47
5,2,1990,17,51
5,2,1990,18,56
5,2,1990,19,55
5,2,1990,20,66
5,2,1990,21,65
5,2,1990,22,69
5,2,1990,23,69
6,2,1990,0,74
6,2,1990,1,83
6,2,1990,2,80
6,2,1990,3,80
6,2,1990,4,83
6,2,1990,5,84
6,2,1990,6,86
6,2,1990,7,82
6,2,1990,8,81
6,2,1990,9,85
6,2,1990,10,65
6,2,1990,11,71
6,2,1990,12,52
6,2,1990,13,47
6,2,1990,14,46
6,2,1990,15,50
6,2,1990,16,45
6,2,1990,17,49
6,2,1990,18,49
6,2,1990,19,50
6,2,1990,20,50
6,2,1990,21,49
6,2,1990,22,60
6,2,1990,23,63
7,2,1990,0,66
7,2,1990,1,64
7,2,1990,2,69
7,2,1990,3,69
7,2,1990,4,70
7,2,1990,5,70
7,2,1990,6,64
7,2,1990,7,69
7,2,1990,8,71
7,2,1990,9,70
7,2,1990,10,65
7,2,1990,11,56
7,2,1990,12,60
7,2,1990,13,56
7,2,1990,14,54
7,2,1990,15,53
7,2,1990,16,54
7,2,1990,17,58
7,2,1990,18,60
7,2,1990,19,62
7,2,1990,20,62
7,2,1990,21,63
7,2,1990,22,60
7,2,1990,23,61
8,2,1990,0,62
8,2,1990,1,58
8,2,1990,2,59
8,2,1990,3,59
8,2,1990,4,58
8,2,1990,5,59
8,2,1990,6,62
8,2,1990,7,64
8,2,1990,8,60
8,2,1990,9,59
8,2,1990,10,59
8,2,1990,11,59
8,2,1990,12,59
8,2,1990,13,80
8,2,1990,14,82
8,2,1990,15,85
8,2,1990,16,74
8,2,1990,17,67
8,2,1990,18,66
8,2,1990,19,71
8,2,1990,20,83
8,2,1990,21,78
8,2,1990,22,77
8,2,1990,23,74
9,2,1990,0,71
9,2,1990,1,76
9,2,1990,2,80
9,2,1990,3,73
9,2,1990,4,75
9,2,1990,5,76
9,2,1990,6,79
9,2,1990,7,75
9,2,1990,8,77
9,2,1990,9,75
9,2,1990,10,74
9,2,1990,11,72
9,2,1990,12,69
9,2,1990,13,69
9,2,1990,14,64
9,2,1990,15,64
9,2,1990,16,66
9,2,1990,17,68
9,2,1990,18,71
9,2,1990,19,72
9,2,1990,20,84
9,2,1990,21,87
9,2,1990,22,86
9,2,1990,23,90
10,2,1990,0,91
10,2,1990,1,86
10,2,1990,2,87
10,2,1990,3,88
10,2,1990,4,86
10,2,1990,5,86
10,2,1990,6,85
10,2,1990,7,86
10,2,1990,8,88
10,2,1990,9,88
10,2,1990,10,84
10,2,1990,11,78
10,2,1990,12,72
10,2,1990,13,61
10,2,1990,14,57
10,2,1990,15,55
10,2,1990,16,59
10,2,1990,17,58
10,2,1990,18,63
10,2,1990,19,63
10,2,1990,20,66
10,2,1990,21,65
10,2,1990,22,67
10,2,1990,23,71
11,2,1990,0,69
11,2,1990,1,59
11,2,1990,2,66
11,2,1990,3,77
11,2,1990,4,83
11,2,1990,5,88
11,2,1990,6,91
11,2,1990,7,95
11,2,1990,8,93
11,2,1990,9,91
11,2,1990,10,88
11,2,1990,11,85
11,2,1990,12,81
11,2,1990,13,78
11,2,1990,14,71
11,2,1990,15,63
11,2,1990,16,58
11,2,1990,17,81
11,2,1990,18,80
11,2,1990,19,71
11,2,1990,20,74
11,2,1990,21,80
11,2,1990,22,84
11,2,1990,23,87
12,2,1990,0,86
12,2,1990,1,87
12,2,1990,2,88
12,2,1990,3,85
12,2,1990,4,86
12,2,1990,5,84
12,2,1990,6,82
12,2,1990,7,76
12,2,1990,8,76
12,2,1990,9,84
12,2,1990,10,87
12,2,1990,11,87
12,2,1990,12,79
12,2,1990,13,67
12,2,1990,14,65
12,2,1990,15,66
12,2,1990,16,69
12,2,1990,17,77
12,2,1990,18,79
12,2,1990,19,75
12,2,1990,20,79
12,2,1990,21,81
12,2,1990,22,81
12,2,1990,23,80
13,2,1990,0,81
13,2,1990,1,82
13,2,1990,2,84
13,2,1990,3,84
13,2,1990,4,86
13,2,1990,5,87
13,2,1990,6,87
13,2,1990,7,85
13,2,1990,8,86
13,2,1990,9,84
13,2,1990,10,79
13,2,1990,11,77
13,2,1990,12,76
13,2,1990,13,75
13,2,1990,14,69
13,2,1990,15,70
13,2,1990,16,76
13,2,1990,17,76
13,2,1990,18,72
13,2,1990,19,81
13,2,1990,20,83
13,2,1990,21,85
13,2,1990,22,82
13,2,1990,23,80
14,2,1990,0,80
14,2,1990,1,82
14,2,1990,2,82
14,2,1990,3,85
14,2,1990,4,98
14,2,1990,5,100
14,2,1990,6,100
14,2,1990,7,100
14,2,1990,8,98
14,2,1990,9,97
14,2,1990,10,90
14,2,1990,11,86
14,2,1990,12,83
14,2,1990,13,80
14,2,1990,14,77
14,2,1990,15,84
14,2,1990,16,82
14,2,1990,17,85
14,2,1990,18,85
14,2,1990,19,85
14,2,1990,20,84
14,2,1990,21,89
14,2,1990,22,89
14,2,1990,23,88
15,2,1990,0,86
15,2,1990,1,85
15,2,1990,2,85
15,2,1990,3,87
15,2,1990,4,89
15,2,1990,5,90
15,2,1990,6,92
15,2,1990,7,89
15,2,1990,8,91
15,2,1990,9,92
15,2,1990,10,93
15,2,1990,11,94
15,2,1990,12,100
15,2,1990,13,93
15,2,1990,14,94
15,2,1990,15,93
15,2,1990,16,90
15,2,1990,17,89
15,2,1990,18,91
15,2,1990,19,91
15,2,1990,20,93
15,2,1990,21,93
15,2,1990,22,91
15,2,1990,23,91
16,2,1990,0,92
16,2,1990,1,89
16,2,1990,2,89
16,2,1990,3,93
16,2,1990,4,95
16,2,1990,5,100
16,2,1990,6,97
16,2,1990,7,90
16,2,1990,8,90
16,2,1990,9,91
16,2,1990,10,91
16,2,1990,11,91
16,2,1990,12,90
16,2,1990,13,91
16,2,1990,14,91
16,2,1990,15,81
16,2,1990,16,75
16,2,1990,17,70
16,2,1990,18,70
16,2,1990,19,88
16,2,1990,20,89
16,2,1990,21,89
16,2,1990,22,88
16,2,1990,23,88
17,2,1990,0,89
17,2,1990,1,89
17,2,1990,2,89
17,2,1990,3,90
17,2,1990,4,93
17,2,1990,5,93
17,2,1990,6,93
17,2,1990,7,89
17,2,1990,8,89
17,2,1990,9,89
17,2,1990,10,84
17,2,1990,11,75
17,2,1990,12,69
17,2,1990,13,66
17,2,1990,14,58
17,2,1990,15,55
17,2,1990,16,56
17,2,1990,17,57
17,2,1990,18,60
17,2,1990,19,62
17,2,1990,20,69
17,2,1990,21,66
17,2,1990,22,69
17,2,1990,23,71
18,2,1990,0,72
18,2,1990,1,73
18,2,1990,2,77
18,2,1990,3,80
18,2,1990,4,80
18,2,1990,5,82
18,2,1990,6,86
18,2,1990,7,85
18,2,1990,8,86
18,2,1990,9,86
18,2,1990,10,82
18,2,1990,11,82
18,2,1990,12,81
18,2,1990,13,83
18,2,1990,14,86
18,2,1990,15,90
18,2,1990,16,92
18,2,1990,17,94
18,2,1990,18,95
18,2,1990,19,94
18,2,1990,20,95
18,2,1990,21,94
18,2,1990,22,93
18,2,1990,23,93
19,2,1990,0,92
19,2,1990,1,89
19,2,1990,2,90
19,2,1990,3,91
19,2,1990,4,90
19,2,1990,5,92
19,2,1990,6,93
19,2,1990,7,90
19,2,1990,8,98
19,2,1990,9,99
19,2,1990,10,98
19,2,1990,11,99
19,2,1990,12,96
19,2,1990,13,80
19,2,1990,14,72
19,2,1990,15,65
19,2,1990,16,65
19,2,1990,17,64
19,2,1990,18,67
19,2,1990,19,71
19,2,1990,20,78
19,2,1990,21,79
19,2,1990,22,78
19,2,1990,23,76
20,2,1990,0,79
20,2,1990,1,78
20,2,1990,2,79
20,2,1990,3,81
20,2,1990,4,82
20,2,1990,5,81
20,2,1990,6,80
20,2,1990,7,78
20,2,1990,8,79
20,2,1990,9,79
20,2,1990,10,77
20,2,1990,11,73
20,2,1990,12,69
20,2,1990,13,69
20,2,1990,14,67
20,2,1990,15,64
20,2,1990,16,65
20,2,1990,17,65
20,2,1990,18,68
20,2,1990,19,73
20,2,1990,20,75
20,2,1990,21,76
20,2,1990,22,79
20,2,1990,23,79
21,2,1990,0,79
21,2,1990,1,85
21,2,1990,2,87
21,2,1990,3,90
21,2,1990,4,85
21,2,1990,5,87
21,2,1990,6,88
21,2,1990,7,90
21,2,1990,8,90
21,2,1990,9,92
21,2,1990,10,81
21,2,1990,11,71
21,2,1990,12,62
21,2,1990,13,57
21,2,1990,14,55
21,2,1990,15,50
21,2,1990,16,51
21,2,1990,17,65
21,2,1990,18,64
21,2,1990,19,68
21,2,1990,20,68
21,2,1990,21,57
21,2,1990,22,61
21,2,1990,23,52
22,2,1990,0,59
22,2,1990,1,62
22,2,1990,2,77
22,2,1990,3,80
22,2,1990,4,81
22,2,1990,5,82
22,2,1990,6,81
22,2,1990,7,75
22,2,1990,8,82
22,2,1990,9,67
22,2,1990,10,61
22,2,1990,11,54
22,2,1990,12,51
22,2,1990,13,50
22,2,1990,14,46
22,2,1990,15,46
22,2,1990,16,42
22,2,1990,17,42
22,2,1990,18,49
22,2,1990,19,52
22,2,1990,20,58
22,2,1990,21,61
