day,month,year,hour,temp
22,1,2010,3,-7.0
22,1,2010,4,-7.0
22,1,2010,5,-7.0
22,1,2010,6,-7.0
22,1,2010,7,-7.0
22,1,2010,8,-7.0
22,1,2010,9,-7.0
22,1,2010,10,-7.0
22,1,2010,11,-7.0
22,1,2010,12,-7.0
22,1,2010,13,-6.0
22,1,2010,14,-6.0
22,1,2010,15,-6.0
22,1,2010,16,-6.49
22,1,2010,17,-7.0
22,1,2010,18,-7.49
22,1,2010,19,-7.98
22,1,2010,20,-8.49
22,1,2010,21,-8.49
22,1,2010,22,-8.98
22,1,2010,23,-9.98
23,1,2010,0,-9.49
23,1,2010,1,-9.49
23,1,2010,2,-9.0
23,1,2010,3,-9.0
23,1,2010,4,-9.49
23,1,2010,5,-9.49
23,1,2010,6,-9.51
23,1,2010,7,-11.0
23,1,2010,8,-11.51
23,1,2010,9,-12.0
23,1,2010,10,-12.49
23,1,2010,11,-11.49
23,1,2010,12,-11.0
23,1,2010,13,-10.0
23,1,2010,14,-9.51
23,1,2010,15,-10.0
23,1,2010,16,-10.51
23,1,2010,17,-10.49
23,1,2010,18,-11.0
23,1,2010,19,-11.0
23,1,2010,20,-11.0
23,1,2010,21,-12.0
23,1,2010,22,-13.0
23,1,2010,23,-13.49
24,1,2010,0,-13.49
24,1,2010,1,-14.49
24,1,2010,2,-14.49
24,1,2010,3,-14.49
24,1,2010,4,-14.49
24,1,2010,5,-14.49
24,1,2010,6,-14.49
24,1,2010,7,-14.98
24,1,2010,8,-15.49
24,1,2010,9,-14.98
24,1,2010,10,-14.0
24,1,2010,11,-13.0
24,1,2010,12,-11.51
24,1,2010,13,-10.51
24,1,2010,14,-9.51
24,1,2010,15,-9.0
24,1,2010,16,-9.0
24,1,2010,17,-9.0
24,1,2010,18,-9.49
24,1,2010,19,-10.0
24,1,2010,20,-10.49
24,1,2010,21,-10.49
24,1,2010,22,-11.0
24,1,2010,23,-10.49
25,1,2010,0,-10.49
25,1,2010,1,-11.0
25,1,2010,2,-11.0
25,1,2010,3,-11.0
25,1,2010,4,-11.49
25,1,2010,5,-11.49
25,1,2010,6,-12.0
25,1,2010,7,-12.0
25,1,2010,8,-12.49
25,1,2010,9,-12.0
25,1,2010,10,-11.49
25,1,2010,11,-11.0
25,1,2010,12,-10.0
25,1,2010,13,-9.51
25,1,2010,14,-9.0
25,1,2010,15,-9.0
25,1,2010,16,-9.0
25,1,2010,17,-10.0
25,1,2010,18,-10.98
25,1,2010,19,-10.98
25,1,2010,20,-10.98
25,1,2010,21,-10.49
25,1,2010,22,-10.49
25,1,2010,23,-10.49
26,1,2010,0,-11.49
26,1,2010,1,-12.49
26,1,2010,2,-13.0
26,1,2010,3,-13.49
26,1,2010,4,-14.49
26,1,2010,5,-14.98
26,1,2010,6,-15.49
26,1,2010,7,-15.49
26,1,2010,8,-16.49
26,1,2010,9,-16.49
26,1,2010,10,-15.49
26,1,2010,11,-14.0
26,1,2010,12,-12.0
26,1,2010,13,-11.0
26,1,2010,14,-9.49
26,1,2010,15,-9.49
26,1,2010,16,-9.49
26,1,2010,17,-9.98
26,1,2010,18,-11.48
26,1,2010,19,-12.48
26,1,2010,20,-12.97
26,1,2010,21,-13.98
26,1,2010,22,-15.49
26,1,2010,23,-16.49
27,1,2010,0,-17.49
27,1,2010,1,-17.98
27,1,2010,2,-18.49
27,1,2010,3,-18.49
27,1,2010,4,-17.98
27,1,2010,5,-17.49
27,1,2010,6,-16.98
27,1,2010,7,-16.48
27,1,2010,8,-15.48
27,1,2010,9,-13.98
27,1,2010,10,-12.98
27,1,2010,11,-11.49
27,1,2010,12,-9.98
27,1,2010,13,-8.98
27,1,2010,14,-8.49
27,1,2010,14,-8.49
27,1,2010,15,-8.49
27,1,2010,16,-8.49
27,1,2010,17,-7.49
27,1,2010,18,-7.0
27,1,2010,19,-6.0
27,1,2010,20,-5.51
27,1,2010,21,-5.49
27,1,2010,22,-5.0
27,1,2010,23,-3.49
28,1,2010,0,-2.49
28,1,2010,1,-2.49
28,1,2010,2,-1.49
28,1,2010,3,-0.49
28,1,2010,4,0.0
28,1,2010,5,1.0
28,1,2010,6,1.0
28,1,2010,7,1.0
28,1,2010,8,1.0
28,1,2010,9,1.0
28,1,2010,10,1.0
28,1,2010,11,1.51
28,1,2010,12,2.0
28,1,2010,13,2.0
28,1,2010,14,1.51
28,1,2010,15,1.51
28,1,2010,16,1.0
28,1,2010,17,0.49
28,1,2010,18,1.0
28,1,2010,19,0.0
28,1,2010,20,0.0
28,1,2010,21,0.0
28,1,2010,22,0.0
28,1,2010,23,-1.0
29,1,2010,0,-1.0
29,1,2010,1,0.0
29,1,2010,2,0.0
29,1,2010,3,0.0
29,1,2010,4,0.0
29,1,2010,5,0.0
29,1,2010,6,0.0
29,1,2010,7,-0.49
29,1,2010,8,-0.49
29,1,2010,9,0.0
29,1,2010,10,0.0
29,1,2010,11,0.0
29,1,2010,12,0.51
29,1,2010,13,1.0
29,1,2010,14,1.0
29,1,2010,15,1.0
29,1,2010,16,1.0
29,1,2010,17,1.0
29,1,2010,18,0.51
29,1,2010,19,0.0
29,1,2010,20,0.51
29,1,2010,21,0.51
29,1,2010,22,0.51
29,1,2010,23,1.0
30,1,2010,0,1.0
30,1,2010,1,1.0
30,1,2010,2,1.0
30,1,2010,3,0.0
30,1,2010,4,0.0
30,1,2010,5,0.0
30,1,2010,6,0.0
30,1,2010,7,-1.0
30,1,2010,8,-1.0
30,1,2010,9,-2.0
30,1,2010,10,-2.0
30,1,2010,11,-1.49
30,1,2010,12,-2.0
30,1,2010,13,-1.51
30,1,2010,14,-2.0
30,1,2010,15,-2.0
30,1,2010,15,-2.0
30,1,2010,16,-2.51
30,1,2010,17,-3.51
30,1,2010,18,-4.51
30,1,2010,19,-5.0
30,1,2010,20,-6.0
30,1,2010,21,-6.0
30,1,2010,22,-7.98
30,1,2010,23,-8.48
31,1,2010,0,-7.48
31,1,2010,1,-6.49
31,1,2010,2,-6.0
31,1,2010,3,-6.0
31,1,2010,4,-7.98
31,1,2010,5,-7.97
31,1,2010,6,-8.48
31,1,2010,7,-8.97
31,1,2010,8,-8.48
31,1,2010,9,-7.98
31,1,2010,10,-6.49
31,1,2010,11,-4.98
31,1,2010,12,-3.0
31,1,2010,13,-2.0
31,1,2010,14,-1.49
31,1,2010,15,-1.49
31,1,2010,16,-1.0
31,1,2010,17,-1.0
31,1,2010,18,-1.0
31,1,2010,19,-1.49
31,1,2010,20,-0.98
31,1,2010,21,-1.98
31,1,2010,22,-2.48
31,1,2010,23,-2.98
1,2,2010,0,-2.98
1,2,2010,1,-2.49
1,2,2010,2,-2.49
1,2,2010,3,-2.49
1,2,2010,4,-1.98
1,2,2010,5,-1.98
1,2,2010,6,-2.49
1,2,2010,7,-2.49
1,2,2010,8,-1.98
1,2,2010,9,-1.98
1,2,2010,10,-1.49
1,2,2010,11,-0.49
1,2,2010,12,0.0
1,2,2010,13,1.0
1,2,2010,14,1.0
1,2,2010,15,1.0
1,2,2010,16,1.0
1,2,2010,17,0.51
1,2,2010,18,-0.49
1,2,2010,19,-0.49
1,2,2010,20,-0.49
1,2,2010,21,-0.49
1,2,2010,22,-0.49
1,2,2010,23,-0.49
1,2,2010,23,-0.49
2,2,2010,0,-0.49
2,2,2010,1,-0.49
2,2,2010,2,-0.49
2,2,2010,3,-0.51
2,2,2010,4,-1.51
2,2,2010,5,-2.51
2,2,2010,6,-3.0
2,2,2010,7,-4.0
2,2,2010,8,-5.0
2,2,2010,9,-5.0
2,2,2010,10,-4.49
2,2,2010,11,-4.0
2,2,2010,12,-3.0
2,2,2010,13,-2.0
2,2,2010,14,-1.49
2,2,2010,15,-1.0
2,2,2010,16,-1.0
2,2,2010,17,-0.51
2,2,2010,18,0.0
2,2,2010,19,0.0
2,2,2010,20,0.0
2,2,2010,21,0.0
2,2,2010,22,1.0
2,2,2010,23,1.0
3,2,2010,0,1.0
3,2,2010,1,1.0
3,2,2010,2,1.0
3,2,2010,3,1.0
3,2,2010,4,1.0
3,2,2010,5,0.0
3,2,2010,6,-0.51
3,2,2010,7,-1.0
3,2,2010,8,-1.0
3,2,2010,9,-1.0
3,2,2010,10,0.0
3,2,2010,11,1.0
3,2,2010,12,1.51
3,2,2010,13,2.0
3,2,2010,14,2.0
3,2,2010,15,2.51
3,2,2010,16,2.0
3,2,2010,17,1.51
3,2,2010,18,2.0
3,2,2010,19,2.0
3,2,2010,20,2.0
3,2,2010,21,1.0
3,2,2010,22,1.0
3,2,2010,23,0.0
4,2,2010,0,0.0
4,2,2010,1,0.02
4,2,2010,2,-1.0
4,2,2010,3,-1.98
4,2,2010,4,-2.49
4,2,2010,5,-2.48
4,2,2010,6,-2.98
4,2,2010,7,-1.98
4,2,2010,8,-1.98
4,2,2010,9,-1.49
4,2,2010,10,-1.0
4,2,2010,11,0.0
4,2,2010,12,1.0
4,2,2010,13,0.51
4,2,2010,14,0.0
4,2,2010,15,0.0
4,2,2010,15,0.0
4,2,2010,16,1.0
4,2,2010,16,1.0
4,2,2010,17,1.0
4,2,2010,18,1.0
4,2,2010,18,1.0
4,2,2010,19,1.0
4,2,2010,19,1.0
4,2,2010,20,1.51
4,2,2010,20,1.51
4,2,2010,21,1.51
4,2,2010,22,1.51
4,2,2010,23,1.51
5,2,2010,0,1.51
5,2,2010,1,1.51
5,2,2010,2,1.0
5,2,2010,3,0.51
5,2,2010,4,0.51
5,2,2010,5,-0.49
5,2,2010,6,-0.49
5,2,2010,7,-0.49
5,2,2010,8,-0.98
5,2,2010,9,-0.51
5,2,2010,10,-0.49
5,2,2010,11,0.51
5,2,2010,12,1.0
5,2,2010,13,2.0
5,2,2010,14,2.49
5,2,2010,15,3.0
5,2,2010,16,3.0
5,2,2010,17,2.0
5,2,2010,18,1.0
5,2,2010,19,0.51
5,2,2010,20,0.02
5,2,2010,21,0.51
5,2,2010,22,0.51
5,2,2010,23,0.0
6,2,2010,0,0.0
6,2,2010,1,0.0
6,2,2010,2,0.0
6,2,2010,3,0.0
6,2,2010,4,0.0
6,2,2010,5,0.0
6,2,2010,6,0.0
6,2,2010,7,-0.49
6,2,2010,8,0.0
6,2,2010,9,-0.51
6,2,2010,10,-0.51
6,2,2010,11,-1.0
6,2,2010,12,-0.51
6,2,2010,13,-1.0
6,2,2010,14,-1.51
6,2,2010,15,-1.51
6,2,2010,16,-1.51
6,2,2010,17,-1.49
6,2,2010,18,-2.49
6,2,2010,19,-3.49
6,2,2010,20,-3.0
6,2,2010,21,-4.0
6,2,2010,22,-5.0
6,2,2010,23,-6.0
7,2,2010,0,-6.0
7,2,2010,1,-6.0
7,2,2010,2,-6.0
7,2,2010,3,-6.0
7,2,2010,4,-6.0
7,2,2010,5,-6.0
7,2,2010,6,-6.0
7,2,2010,7,-6.0
7,2,2010,8,-6.0
7,2,2010,9,-6.0
7,2,2010,10,-6.0
7,2,2010,11,-5.0
7,2,2010,12,-4.51
7,2,2010,13,-4.0
7,2,2010,14,-3.51
7,2,2010,15,-3.0
7,2,2010,16,-3.0
7,2,2010,17,-3.0
7,2,2010,18,-3.49
7,2,2010,19,-3.49
7,2,2010,20,-4.0
7,2,2010,21,-4.0
7,2,2010,22,-4.0
7,2,2010,23,-4.49
8,2,2010,0,-4.49
8,2,2010,1,-4.49
8,2,2010,2,-5.0
8,2,2010,3,-5.0
8,2,2010,4,-5.0
8,2,2010,5,-4.49
8,2,2010,6,-4.49
8,2,2010,7,-4.49
8,2,2010,8,-4.49
8,2,2010,9,-5.0
8,2,2010,10,-5.0
8,2,2010,11,-4.49
8,2,2010,12,-4.0
8,2,2010,13,-3.49
8,2,2010,14,-3.49
8,2,2010,15,-4.0
8,2,2010,16,-4.0
8,2,2010,17,-4.0
8,2,2010,18,-4.0
8,2,2010,19,-5.0
8,2,2010,20,-5.0
8,2,2010,21,-5.0
8,2,2010,22,-5.0
8,2,2010,23,-5.0
9,2,2010,0,-5.0
9,2,2010,1,-5.49
9,2,2010,2,-5.49
9,2,2010,3,-5.49
9,2,2010,4,-6.0
9,2,2010,5,-5.49
9,2,2010,6,-5.49
9,2,2010,7,-5.0
9,2,2010,8,-5.49
9,2,2010,9,-5.49
