day,month,year,hour,temp
8,1,2019,1,5.01
8,1,2019,2,5.13
8,1,2019,3,5.33
8,1,2019,3,5.33
8,1,2019,4,5.47
8,1,2019,5,5.61
8,1,2019,6,5.3
8,1,2019,7,5.47
8,1,2019,8,5.58
8,1,2019,9,5.59
8,1,2019,10,5.43
8,1,2019,11,5.49
8,1,2019,12,5.54
8,1,2019,13,5.73
8,1,2019,14,6.08
8,1,2019,15,6.05
8,1,2019,16,5.81
8,1,2019,17,5.45
8,1,2019,18,4.51
8,1,2019,19,4.02
8,1,2019,20,3.22
8,1,2019,21,3.1
8,1,2019,22,3.06
8,1,2019,23,2.94
9,1,2019,0,2.82
9,1,2019,1,2.29
9,1,2019,1,2.29
9,1,2019,2,2.23
9,1,2019,2,2.23
9,1,2019,3,2.1
9,1,2019,4,2.15
9,1,2019,5,2.04
9,1,2019,6,2.04
9,1,2019,7,2.0
9,1,2019,8,1.64
9,1,2019,9,1.47
9,1,2019,9,1.47
9,1,2019,10,1.42
9,1,2019,10,1.42
9,1,2019,11,1.8
9,1,2019,11,1.8
9,1,2019,12,2.19
9,1,2019,13,2.57
9,1,2019,14,2.59
9,1,2019,15,2.83
9,1,2019,16,2.42
9,1,2019,17,2.25
9,1,2019,18,1.99
9,1,2019,19,2.22
9,1,2019,19,2.22
9,1,2019,20,2.37
9,1,2019,21,2.83
9,1,2019,21,2.83
9,1,2019,22,2.98
9,1,2019,22,2.98
9,1,2019,23,2.88
9,1,2019,23,2.88
10,1,2019,0,2.57
10,1,2019,0,2.57
10,1,2019,1,2.13
10,1,2019,1,2.13
10,1,2019,2,2.26
10,1,2019,3,1.99
10,1,2019,3,1.99
10,1,2019,4,1.87
10,1,2019,5,1.78
10,1,2019,6,1.53
10,1,2019,7,1.15
10,1,2019,8,0.78
10,1,2019,9,0.91
10,1,2019,10,1.14
10,1,2019,11,1.68
10,1,2019,12,2.01
10,1,2019,13,2.12
10,1,2019,14,2.11
10,1,2019,15,1.83
10,1,2019,16,1.26
10,1,2019,17,1.09
10,1,2019,18,0.86
10,1,2019,19,0.89
10,1,2019,20,0.33
10,1,2019,21,0.5
10,1,2019,22,0.3
10,1,2019,23,0.3
11,1,2019,0,0.28
11,1,2019,1,0.5
11,1,2019,2,0.46
11,1,2019,3,0.24
11,1,2019,4,0.38
11,1,2019,5,0.35
11,1,2019,6,0.32
11,1,2019,7,0.39
11,1,2019,8,1.28
11,1,2019,9,0.64
11,1,2019,9,0.64
11,1,2019,10,0.57
11,1,2019,10,0.57
11,1,2019,11,0.83
11,1,2019,11,0.83
11,1,2019,12,1.31
11,1,2019,12,1.31
11,1,2019,12,1.31
11,1,2019,13,1.77
11,1,2019,13,1.77
11,1,2019,13,1.77
11,1,2019,14,2.62
11,1,2019,14,2.62
11,1,2019,15,3.3
11,1,2019,15,3.3
11,1,2019,15,3.3
11,1,2019,16,3.86
11,1,2019,16,3.86
11,1,2019,17,4.56
11,1,2019,17,4.56
11,1,2019,18,4.78
11,1,2019,19,5.32
11,1,2019,20,5.42
11,1,2019,21,5.55
11,1,2019,22,5.21
11,1,2019,23,5.29
12,1,2019,0,5.1
12,1,2019,1,4.85
12,1,2019,2,4.81
12,1,2019,3,4.53
12,1,2019,4,4.2
12,1,2019,5,4.06
12,1,2019,6,4.09
12,1,2019,7,4.5
12,1,2019,8,4.56
12,1,2019,9,4.81
12,1,2019,10,4.66
12,1,2019,11,5.03
12,1,2019,11,5.03
12,1,2019,12,5.79
12,1,2019,13,5.9
12,1,2019,14,5.96
12,1,2019,15,5.83
12,1,2019,16,5.09
12,1,2019,16,5.09
12,1,2019,17,5.1
12,1,2019,18,4.88
12,1,2019,19,4.85
12,1,2019,19,4.85
12,1,2019,20,5.23
12,1,2019,21,5.51
12,1,2019,22,5.76
12,1,2019,23,5.68
13,1,2019,0,5.76
13,1,2019,1,5.8
13,1,2019,2,5.82
13,1,2019,3,5.58
13,1,2019,4,5.43
13,1,2019,5,5.23
13,1,2019,6,5.23
13,1,2019,7,5.42
13,1,2019,7,5.42
13,1,2019,8,5.61
13,1,2019,9,5.8
13,1,2019,10,5.95
13,1,2019,11,6.11
13,1,2019,12,6.11
13,1,2019,13,6.05
13,1,2019,13,6.05
13,1,2019,14,6.11
13,1,2019,14,6.11
13,1,2019,15,6.68
13,1,2019,15,6.68
13,1,2019,16,7.34
13,1,2019,17,7.82
13,1,2019,18,7.88
13,1,2019,19,7.93
13,1,2019,20,7.36
13,1,2019,21,6.77
13,1,2019,22,6.46
13,1,2019,23,5.99
14,1,2019,0,6.06
14,1,2019,1,5.98
14,1,2019,2,5.22
14,1,2019,3,4.82
14,1,2019,4,4.66
14,1,2019,5,4.21
14,1,2019,6,3.45
14,1,2019,7,3.14
14,1,2019,8,2.17
14,1,2019,9,1.86
14,1,2019,10,2.28
14,1,2019,11,3.34
14,1,2019,12,3.69
14,1,2019,13,3.34
14,1,2019,14,2.91
14,1,2019,15,1.47
14,1,2019,16,1.77
14,1,2019,17,1.3
14,1,2019,18,1.09
14,1,2019,19,0.96
14,1,2019,20,0.85
14,1,2019,21,0.92
14,1,2019,22,0.86
14,1,2019,23,0.99
15,1,2019,0,0.83
15,1,2019,1,1.2
15,1,2019,2,1.79
15,1,2019,3,1.96
15,1,2019,4,2.0
15,1,2019,5,1.93
15,1,2019,6,2.25
15,1,2019,7,3.0
15,1,2019,8,3.07
15,1,2019,9,3.17
15,1,2019,10,3.23
15,1,2019,11,3.17
15,1,2019,12,3.76
15,1,2019,13,4.17
15,1,2019,14,4.4
15,1,2019,15,4.33
15,1,2019,16,4.63
15,1,2019,17,5.03
15,1,2019,18,5.67
15,1,2019,19,6.04
15,1,2019,20,6.23
15,1,2019,21,6.4
15,1,2019,21,6.4
15,1,2019,22,6.27
15,1,2019,23,6.21
15,1,2019,23,6.21
16,1,2019,0,6.34
16,1,2019,1,6.5
16,1,2019,2,6.87
16,1,2019,3,7.15
16,1,2019,4,7.16
16,1,2019,5,6.84
16,1,2019,5,6.84
16,1,2019,6,6.71
16,1,2019,7,6.74
16,1,2019,8,6.3
16,1,2019,9,6.21
16,1,2019,10,6.37
16,1,2019,11,6.55
16,1,2019,12,6.43
16,1,2019,13,6.93
16,1,2019,14,7.08
16,1,2019,15,7.06
16,1,2019,16,6.81
16,1,2019,17,6.59
16,1,2019,18,6.52
16,1,2019,19,6.14
16,1,2019,20,5.85
16,1,2019,21,5.51
16,1,2019,22,5.04
16,1,2019,23,4.54
17,1,2019,0,3.8
17,1,2019,1,3.22
17,1,2019,2,2.99
17,1,2019,3,3.19
17,1,2019,4,3.79
17,1,2019,5,4.45
17,1,2019,6,4.63
17,1,2019,7,5.14
17,1,2019,8,5.24
17,1,2019,9,5.25
17,1,2019,10,5.47
17,1,2019,11,5.94
17,1,2019,12,6.22
17,1,2019,13,6.63
17,1,2019,14,6.7
17,1,2019,15,7.01
17,1,2019,16,6.64
17,1,2019,17,5.48
17,1,2019,18,5.04
17,1,2019,19,4.0
17,1,2019,20,3.23
17,1,2019,21,3.23
17,1,2019,22,3.16
17,1,2019,23,2.86
18,1,2019,0,2.52
18,1,2019,1,1.83
18,1,2019,2,1.45
18,1,2019,2,1.45
18,1,2019,3,0.44
18,1,2019,4,-0.23
18,1,2019,5,-0.29
18,1,2019,6,-0.02
18,1,2019,7,-0.33
18,1,2019,8,-0.59
18,1,2019,9,-0.87
18,1,2019,10,-0.36
18,1,2019,11,0.96
18,1,2019,12,2.2
18,1,2019,13,2.33
18,1,2019,14,2.18
18,1,2019,15,1.98
18,1,2019,16,1.35
18,1,2019,17,0.81
18,1,2019,18,0.88
18,1,2019,19,0.68
18,1,2019,20,0.9
18,1,2019,21,1.26
18,1,2019,22,1.36
18,1,2019,23,1.19
19,1,2019,0,1.11
19,1,2019,1,0.99
19,1,2019,2,0.58
19,1,2019,3,0.73
19,1,2019,4,0.49
19,1,2019,5,0.04
19,1,2019,6,-0.35
19,1,2019,7,-0.98
19,1,2019,8,-1.45
19,1,2019,9,-1.08
19,1,2019,10,-0.56
19,1,2019,11,1.79
19,1,2019,12,2.7
19,1,2019,13,2.96
19,1,2019,14,3.22
19,1,2019,15,2.46
19,1,2019,16,1.73
19,1,2019,17,1.04
19,1,2019,18,-0.07
19,1,2019,19,-0.68
19,1,2019,20,-1.25
19,1,2019,21,-1.89
19,1,2019,22,-2.29
19,1,2019,23,-2.1
20,1,2019,0,-3.01
20,1,2019,1,-3.44
20,1,2019,2,-3.67
20,1,2019,3,-3.85
20,1,2019,4,-4.32
20,1,2019,5,-4.74
20,1,2019,6,-4.93
20,1,2019,7,-5.05
20,1,2019,8,-5.58
20,1,2019,9,-5.2
20,1,2019,10,-3.81
20,1,2019,11,-0.96
20,1,2019,12,0.21
20,1,2019,13,0.95
20,1,2019,14,1.01
20,1,2019,15,0.6
20,1,2019,16,-0.89
20,1,2019,17,-1.76
20,1,2019,18,-2.04
20,1,2019,19,-2.41
20,1,2019,20,-2.48
20,1,2019,21,-2.48
20,1,2019,22,-2.45
20,1,2019,23,-2.58
21,1,2019,0,-2.61
21,1,2019,1,-2.67
21,1,2019,2,-2.7
21,1,2019,3,-2.97
21,1,2019,4,-3.07
21,1,2019,5,-3.11
21,1,2019,6,-3.14
21,1,2019,7,-3.24
21,1,2019,8,-3.34
21,1,2019,9,-3.34
21,1,2019,10,-3.21
21,1,2019,11,-2.96
21,1,2019,12,-2.46
21,1,2019,13,-1.87
21,1,2019,14,-1.42
21,1,2019,15,-1.22
21,1,2019,16,-1.43
21,1,2019,17,-2.14
21,1,2019,18,-2.48
21,1,2019,19,-3.05
21,1,2019,20,-3.29
21,1,2019,21,-3.22
21,1,2019,22,-3.36
21,1,2019,23,-3.59
22,1,2019,0,-4.12
22,1,2019,1,-4.29
22,1,2019,2,-4.56
22,1,2019,3,-4.71
22,1,2019,4,-4.65
22,1,2019,5,-4.56
22,1,2019,6,-4.5
22,1,2019,7,-4.12
22,1,2019,8,-4.27
22,1,2019,9,-4.06
22,1,2019,10,-3.38
22,1,2019,11,-2.25
22,1,2019,12,-0.8
22,1,2019,13,0.03
22,1,2019,14,0.36
22,1,2019,15,0.22
22,1,2019,16,-0.3
22,1,2019,17,-1.5
22,1,2019,18,-1.87
22,1,2019,19,-2.36
22,1,2019,20,-2.84
22,1,2019,21,-3.54
22,1,2019,22,-3.77
22,1,2019,23,-4.22
23,1,2019,0,-4.89
23,1,2019,1,-5.65
23,1,2019,2,-5.8
23,1,2019,3,-5.8
23,1,2019,4,-5.84
23,1,2019,5,-5.76
23,1,2019,6,-6.23
23,1,2019,7,-6.54
23,1,2019,8,-6.5
23,1,2019,9,-6.1
23,1,2019,10,-5.5
23,1,2019,11,-4.57
23,1,2019,12,-4.29
23,1,2019,13,-4.52
23,1,2019,14,-5.12
23,1,2019,15,-5.36
23,1,2019,16,-5.43
23,1,2019,17,-5.33
23,1,2019,18,-5.3
23,1,2019,19,-5.27
23,1,2019,20,-5.0
23,1,2019,21,-4.93
23,1,2019,22,-4.26
23,1,2019,23,-3.89
24,1,2019,0,-3.35
24,1,2019,1,-3.22
24,1,2019,2,-3.14
24,1,2019,3,-3.18
24,1,2019,4,-3.12
24,1,2019,5,-3.08
24,1,2019,6,-3.18
24,1,2019,7,-3.45
24,1,2019,8,-3.65
24,1,2019,9,-3.68
24,1,2019,10,-3.58
24,1,2019,11,-3.52
24,1,2019,12,-3.38
24,1,2019,13,-3.82
24,1,2019,14,-4.19
24,1,2019,15,-4.27
24,1,2019,16,-4.09
24,1,2019,17,-4.09
24,1,2019,18,-3.98
24,1,2019,19,-3.95
24,1,2019,20,-3.99
24,1,2019,21,-3.94
24,1,2019,22,-3.89
24,1,2019,23,-3.89
25,1,2019,0,-4.06
25,1,2019,1,-4.06
25,1,2019,2,-4.19
25,1,2019,3,-4.17
25,1,2019,4,-4.02
25,1,2019,5,-4.02
25,1,2019,6,-4.02
25,1,2019,7,-4.02
25,1,2019,8,-4.02
25,1,2019,9,-4.02
25,1,2019,10,-3.83
25,1,2019,11,-3.45
25,1,2019,12,-3.02
25,1,2019,13,-2.57
25,1,2019,14,-2.39
25,1,2019,15,-2.54
25,1,2019,16,-2.78
25,1,2019,17,-2.95
25,1,2019,18,-2.98
25,1,2019,19,-2.98
25,1,2019,20,-2.91
25,1,2019,21,-2.85
25,1,2019,22,-2.88
25,1,2019,23,-2.94
26,1,2019,0,-2.91
26,1,2019,1,-2.94
26,1,2019,2,-2.64
26,1,2019,3,-2.37
26,1,2019,4,-2.18
26,1,2019,5,-2.05
26,1,2019,6,-1.59
26,1,2019,7,-1.07
26,1,2019,8,-0.39
26,1,2019,9,0.08
26,1,2019,10,0.79
26,1,2019,10,0.79
26,1,2019,11,1.11
26,1,2019,12,1.79
26,1,2019,12,1.79
26,1,2019,12,1.79
26,1,2019,13,2.34
26,1,2019,13,2.34
26,1,2019,14,2.58
26,1,2019,14,2.58
26,1,2019,15,2.61
26,1,2019,15,2.61
26,1,2019,16,2.43
26,1,2019,17,1.83
26,1,2019,18,1.69
26,1,2019,19,1.62
26,1,2019,19,1.62
26,1,2019,20,1.76
26,1,2019,21,1.79
26,1,2019,22,2.14
26,1,2019,22,2.14
26,1,2019,23,2.86
26,1,2019,23,2.86
27,1,2019,0,3.57
27,1,2019,1,3.78
27,1,2019,2,3.74
27,1,2019,3,3.07
27,1,2019,4,2.8
27,1,2019,5,2.71
27,1,2019,6,2.71
27,1,2019,7,2.51
27,1,2019,8,2.51
27,1,2019,9,2.97
27,1,2019,10,3.4
27,1,2019,11,4.69
27,1,2019,12,5.04
27,1,2019,13,5.19
27,1,2019,14,5.16
27,1,2019,15,5.75
27,1,2019,16,5.46
27,1,2019,17,5.14
27,1,2019,18,5.0
27,1,2019,19,4.5
27,1,2019,20,5.08
27,1,2019,21,4.81
27,1,2019,22,4.78
27,1,2019,23,4.33
28,1,2019,0,4.06
28,1,2019,1,4.02
28,1,2019,2,3.98
28,1,2019,3,3.93
28,1,2019,4,3.74
28,1,2019,5,3.25
28,1,2019,6,2.83
28,1,2019,7,2.11
28,1,2019,8,1.5
28,1,2019,9,1.54
28,1,2019,10,2.45
28,1,2019,11,3.74
28,1,2019,12,5.27
28,1,2019,13,5.46
28,1,2019,14,5.12
28,1,2019,15,5.26
28,1,2019,16,4.93
28,1,2019,17,3.94
28,1,2019,18,3.15
28,1,2019,19,2.61
28,1,2019,20,2.15
28,1,2019,21,2.11
28,1,2019,22,2.07
28,1,2019,23,2.08
29,1,2019,0,2.08
29,1,2019,1,1.93
29,1,2019,2,1.93
29,1,2019,3,1.57
29,1,2019,4,1.15
29,1,2019,5,0.45
29,1,2019,6,0.25
29,1,2019,7,-0.26
29,1,2019,8,-0.8
29,1,2019,9,-0.35
29,1,2019,10,0.28
29,1,2019,11,1.01
29,1,2019,12,1.45
29,1,2019,13,2.0
29,1,2019,14,2.52
29,1,2019,15,2.92
29,1,2019,16,2.73
29,1,2019,17,2.46
29,1,2019,18,1.86
29,1,2019,19,1.8
29,1,2019,20,1.69
29,1,2019,21,1.42
29,1,2019,22,1.06
29,1,2019,23,0.21
30,1,2019,0,-0.66
30,1,2019,1,-1.13
30,1,2019,2,-1.52
30,1,2019,3,-1.8
30,1,2019,4,-1.85
30,1,2019,5,-1.9
30,1,2019,6,-2.13
30,1,2019,7,-1.9
30,1,2019,8,-1.86
30,1,2019,9,-1.08
30,1,2019,10,-0.06
30,1,2019,11,1.71
30,1,2019,12,2.72
30,1,2019,13,2.75
30,1,2019,14,2.75
30,1,2019,15,2.49
30,1,2019,16,2.05
30,1,2019,17,1.39
30,1,2019,18,0.98
30,1,2019,19,0.55
30,1,2019,20,0.43
30,1,2019,21,-0.04
30,1,2019,22,-0.23
30,1,2019,23,-0.49
31,1,2019,0,-0.52
31,1,2019,1,-0.6
31,1,2019,2,-0.83
31,1,2019,3,-0.77
31,1,2019,4,-1.0
31,1,2019,5,-0.83
31,1,2019,6,-0.69
31,1,2019,7,-0.58
31,1,2019,8,-0.63
31,1,2019,9,-0.43
31,1,2019,10,0.18
31,1,2019,11,1.08
31,1,2019,12,3.3
31,1,2019,13,4.2
31,1,2019,14,3.94
31,1,2019,15,3.5
31,1,2019,16,3.26
31,1,2019,17,2.46
31,1,2019,18,1.34
31,1,2019,19,0.44
31,1,2019,20,-0.16
31,1,2019,21,-0.37
31,1,2019,22,-0.85
31,1,2019,23,-1.13
1,2,2019,0,-1.42
1,2,2019,1,-1.73
1,2,2019,2,-2.03
1,2,2019,3,-2.33
1,2,2019,4,-2.78
1,2,2019,5,-2.94
1,2,2019,6,-2.96
1,2,2019,7,-3.19
1,2,2019,8,-2.57
1,2,2019,9,-2.08
1,2,2019,10,-1.15
1,2,2019,11,-0.39
1,2,2019,12,0.15
1,2,2019,13,0.68
1,2,2019,14,1.11
1,2,2019,15,1.78
1,2,2019,16,1.93
1,2,2019,17,1.79
1,2,2019,18,1.49
1,2,2019,19,1.32
1,2,2019,20,0.78
1,2,2019,21,0.78
1,2,2019,22,0.85
1,2,2019,23,0.8
2,2,2019,0,0.98
2,2,2019,1,1.05
2,2,2019,2,0.76
2,2,2019,3,0.68
2,2,2019,3,0.68
2,2,2019,4,0.37
2,2,2019,5,0.34
2,2,2019,6,0.31
2,2,2019,7,0.45
2,2,2019,8,0.46
2,2,2019,9,0.65
2,2,2019,10,0.95
2,2,2019,10,0.95
2,2,2019,11,1.14
2,2,2019,11,1.14
2,2,2019,12,1.18
2,2,2019,12,1.18
2,2,2019,13,1.28
2,2,2019,14,1.25
2,2,2019,15,0.69
2,2,2019,15,0.69
2,2,2019,15,0.69
2,2,2019,16,0.58
2,2,2019,16,0.58
2,2,2019,16,0.58
2,2,2019,17,0.44
2,2,2019,17,0.44
2,2,2019,17,0.44
2,2,2019,18,0.55
2,2,2019,18,0.55
2,2,2019,18,0.55
2,2,2019,19,0.58
2,2,2019,19,0.58
2,2,2019,19,0.58
2,2,2019,20,0.72
2,2,2019,20,0.72
2,2,2019,21,0.75
2,2,2019,22,0.75
2,2,2019,23,0.95
3,2,2019,0,0.91
3,2,2019,1,0.84
3,2,2019,2,0.95
3,2,2019,3,0.98
3,2,2019,4,0.98
3,2,2019,5,1.05
3,2,2019,5,1.05
3,2,2019,6,1.08
3,2,2019,7,1.05
3,2,2019,8,1.12
3,2,2019,9,1.18
3,2,2019,9,1.18
3,2,2019,10,1.25
3,2,2019,11,1.35
3,2,2019,12,1.68
3,2,2019,13,1.95
3,2,2019,14,1.99
3,2,2019,15,2.06
3,2,2019,16,1.99
3,2,2019,17,1.86
3,2,2019,18,1.7
3,2,2019,19,1.48
3,2,2019,20,1.46
3,2,2019,21,1.4
3,2,2019,22,1.37
3,2,2019,23,0.92
4,2,2019,0,0.27
4,2,2019,1,-0.4
4,2,2019,2,-0.84
4,2,2019,3,-1.4
4,2,2019,4,-2.06
4,2,2019,5,-1.53
4,2,2019,6,-1.45
4,2,2019,7,-1.51
4,2,2019,8,-1.55
4,2,2019,9,-1.18
4,2,2019,10,0.88
4,2,2019,11,3.06
4,2,2019,12,4.86
4,2,2019,13,5.62
4,2,2019,14,6.01
4,2,2019,15,5.34
4,2,2019,16,4.7
4,2,2019,17,3.12
4,2,2019,18,1.92
4,2,2019,19,1.31
4,2,2019,20,1.14
4,2,2019,21,0.74
4,2,2019,22,0.49
4,2,2019,23,0.55
5,2,2019,0,0.79
5,2,2019,1,0.36
5,2,2019,2,0.03
5,2,2019,3,0.32
5,2,2019,4,0.57
5,2,2019,5,0.67
5,2,2019,6,0.73
5,2,2019,7,0.57
5,2,2019,8,0.98
5,2,2019,9,1.33
5,2,2019,10,1.67
5,2,2019,11,2.34
5,2,2019,12,2.97
5,2,2019,13,3.71
5,2,2019,14,3.89
5,2,2019,15,3.87
5,2,2019,16,3.85
5,2,2019,17,3.71
5,2,2019,18,3.49
5,2,2019,19,3.43
5,2,2019,20,3.56
5,2,2019,21,3.33
5,2,2019,22,3.17
5,2,2019,23,3.08
6,2,2019,0,2.89
6,2,2019,1,3.05
6,2,2019,2,2.86
6,2,2019,3,2.8
6,2,2019,4,2.49
6,2,2019,5,2.48
6,2,2019,6,1.93
6,2,2019,7,0.82
6,2,2019,8,0.33
6,2,2019,9,1.19
6,2,2019,10,2.38
6,2,2019,11,4.5
6,2,2019,12,5.96
6,2,2019,13,6.4
6,2,2019,14,6.42
6,2,2019,15,6.53
6,2,2019,16,5.13
6,2,2019,17,3.9
6,2,2019,18,3.36
6,2,2019,19,3.45
6,2,2019,20,3.36
6,2,2019,21,3.22
6,2,2019,22,2.86
6,2,2019,23,2.42
7,2,2019,0,2.43
7,2,2019,1,2.08
7,2,2019,2,1.69
7,2,2019,3,0.93
7,2,2019,4,0.67
7,2,2019,5,0.2
7,2,2019,6,-0.43
7,2,2019,7,-0.24
7,2,2019,8,0.13
7,2,2019,9,0.83
7,2,2019,10,1.46
7,2,2019,11,2.92
7,2,2019,12,4.42
7,2,2019,13,5.31
7,2,2019,14,5.32
7,2,2019,15,5.08
7,2,2019,16,4.22
7,2,2019,17,4.2
7,2,2019,18,3.68
7,2,2019,19,3.14
7,2,2019,20,3.4
7,2,2019,21,3.15
7,2,2019,22,2.95
7,2,2019,23,2.86
8,2,2019,0,2.87
8,2,2019,1,3.11
8,2,2019,2,2.77
8,2,2019,3,2.65
8,2,2019,4,2.57
8,2,2019,5,2.4
8,2,2019,6,2.28
8,2,2019,7,2.59
8,2,2019,8,2.46
8,2,2019,9,3.54
8,2,2019,10,5.26
8,2,2019,11,6.55
8,2,2019,12,8.01
8,2,2019,13,8.22
8,2,2019,14,8.38
8,2,2019,15,8.57
8,2,2019,16,8.33
8,2,2019,17,7.96
8,2,2019,18,7.44
8,2,2019,19,7.13
8,2,2019,20,6.53
8,2,2019,21,6.04
8,2,2019,22,5.83
8,2,2019,23,5.61
9,2,2019,0,5.54
9,2,2019,1,5.41
9,2,2019,2,5.22
9,2,2019,3,5.17
9,2,2019,4,5.14
9,2,2019,5,5.49
9,2,2019,6,6.37
9,2,2019,7,6.45
9,2,2019,8,5.69
9,2,2019,9,5.64
9,2,2019,10,6.33
9,2,2019,11,8.47
9,2,2019,12,10.05
9,2,2019,13,10.68
9,2,2019,14,10.7
9,2,2019,15,10.61
9,2,2019,16,10.52
9,2,2019,17,9.97
9,2,2019,18,9.12
9,2,2019,19,8.8
9,2,2019,20,7.23
9,2,2019,21,7.35
9,2,2019,22,7.26
9,2,2019,23,6.99
10,2,2019,0,7.12
10,2,2019,1,6.65
10,2,2019,2,6.32
10,2,2019,3,5.56
10,2,2019,4,4.78
10,2,2019,5,4.5
10,2,2019,6,4.41
10,2,2019,7,4.5
10,2,2019,8,4.95
10,2,2019,9,5.8
