day,month,year,hour,humidity
15,1,2019,10,81
15,1,2019,11,87
15,1,2019,12,81
15,1,2019,13,87
15,1,2019,14,87
15,1,2019,15,93
15,1,2019,16,93
15,1,2019,17,93
15,1,2019,18,87
15,1,2019,19,87
15,1,2019,20,93
15,1,2019,21,87
15,1,2019,21,87
15,1,2019,22,93
15,1,2019,23,93
15,1,2019,23,93
16,1,2019,0,87
16,1,2019,1,87
16,1,2019,2,87
16,1,2019,3,87
16,1,2019,4,87
16,1,2019,5,87
16,1,2019,5,87
16,1,2019,6,87
16,1,2019,7,81
16,1,2019,8,87
16,1,2019,9,87
16,1,2019,10,87
16,1,2019,11,81
16,1,2019,12,81
16,1,2019,13,81
16,1,2019,14,81
16,1,2019,15,76
16,1,2019,16,76
16,1,2019,17,76
16,1,2019,18,76
16,1,2019,19,75
16,1,2019,20,70
16,1,2019,21,70
16,1,2019,22,70
16,1,2019,23,70
17,1,2019,0,75
17,1,2019,1,81
17,1,2019,2,81
17,1,2019,3,81
17,1,2019,4,75
17,1,2019,5,70
17,1,2019,6,75
17,1,2019,7,75
17,1,2019,8,81
17,1,2019,9,81
17,1,2019,10,81
17,1,2019,11,75
17,1,2019,12,70
17,1,2019,13,70
17,1,2019,14,70
17,1,2019,15,61
17,1,2019,16,61
17,1,2019,17,65
17,1,2019,18,75
17,1,2019,19,81
17,1,2019,20,93
17,1,2019,21,93
17,1,2019,22,87
17,1,2019,23,81
18,1,2019,0,87
18,1,2019,1,87
18,1,2019,2,93
18,1,2019,2,93
18,1,2019,3,86
18,1,2019,4,93
18,1,2019,5,93
18,1,2019,6,86
18,1,2019,7,80
18,1,2019,8,74
18,1,2019,9,74
18,1,2019,10,80
18,1,2019,11,74
18,1,2019,12,75
18,1,2019,13,64
18,1,2019,14,64
18,1,2019,15,64
18,1,2019,16,69
18,1,2019,17,69
18,1,2019,18,75
18,1,2019,19,93
18,1,2019,20,86
18,1,2019,21,86
18,1,2019,22,86
18,1,2019,23,80
19,1,2019,0,80
19,1,2019,1,75
19,1,2019,2,80
19,1,2019,3,75
19,1,2019,4,80
19,1,2019,5,80
19,1,2019,6,80
19,1,2019,7,86
19,1,2019,8,86
19,1,2019,9,86
19,1,2019,10,86
19,1,2019,11,80
19,1,2019,12,75
19,1,2019,13,75
19,1,2019,14,70
19,1,2019,15,75
19,1,2019,16,75
19,1,2019,17,75
19,1,2019,18,80
19,1,2019,19,80
19,1,2019,20,80
19,1,2019,21,86
19,1,2019,22,86
19,1,2019,23,80
20,1,2019,0,86
20,1,2019,1,93
20,1,2019,2,93
20,1,2019,3,86
20,1,2019,4,86
20,1,2019,5,93
20,1,2019,6,93
20,1,2019,7,86
20,1,2019,8,93
20,1,2019,9,93
20,1,2019,10,86
20,1,2019,11,80
20,1,2019,12,74
20,1,2019,13,69
20,1,2019,14,75
20,1,2019,15,75
20,1,2019,16,86
20,1,2019,17,86
20,1,2019,18,86
20,1,2019,19,93
20,1,2019,20,93
20,1,2019,21,93
20,1,2019,22,86
20,1,2019,23,86
21,1,2019,0,86
21,1,2019,1,86
21,1,2019,2,86
21,1,2019,3,93
21,1,2019,4,93
21,1,2019,5,93
21,1,2019,6,93
21,1,2019,7,93
21,1,2019,8,93
21,1,2019,9,93
21,1,2019,10,86
21,1,2019,11,86
21,1,2019,12,86
21,1,2019,13,80
21,1,2019,14,80
21,1,2019,15,74
21,1,2019,16,74
21,1,2019,17,80
21,1,2019,18,80
21,1,2019,19,86
21,1,2019,20,86
21,1,2019,21,86
21,1,2019,22,86
21,1,2019,23,86
22,1,2019,0,86
22,1,2019,1,86
22,1,2019,2,86
22,1,2019,3,86
22,1,2019,4,86
22,1,2019,5,86
22,1,2019,6,86
22,1,2019,7,86
22,1,2019,8,86
22,1,2019,9,86
22,1,2019,10,80
22,1,2019,11,74
22,1,2019,12,69
22,1,2019,13,64
22,1,2019,14,64
22,1,2019,15,64
22,1,2019,16,64
22,1,2019,17,74
22,1,2019,18,69
22,1,2019,19,69
22,1,2019,20,74
22,1,2019,21,74
22,1,2019,22,74
22,1,2019,23,80
23,1,2019,0,86
23,1,2019,1,86
23,1,2019,2,93
23,1,2019,3,86
23,1,2019,4,86
23,1,2019,5,86
23,1,2019,6,86
23,1,2019,7,86
23,1,2019,8,86
23,1,2019,9,86
23,1,2019,10,86
23,1,2019,11,80
23,1,2019,12,80
23,1,2019,13,79
23,1,2019,14,79
23,1,2019,15,73
23,1,2019,16,73
23,1,2019,17,73
23,1,2019,18,79
23,1,2019,19,73
23,1,2019,20,73
23,1,2019,21,73
23,1,2019,22,73
23,1,2019,23,74
24,1,2019,0,68
24,1,2019,1,68
24,1,2019,2,68
24,1,2019,3,68
24,1,2019,4,68
24,1,2019,5,68
24,1,2019,6,68
24,1,2019,7,68
24,1,2019,8,68
24,1,2019,9,74
24,1,2019,10,74
24,1,2019,11,74
24,1,2019,12,68
24,1,2019,13,74
24,1,2019,14,79
24,1,2019,15,73
24,1,2019,16,74
24,1,2019,17,80
24,1,2019,18,74
24,1,2019,19,74
24,1,2019,20,74
24,1,2019,21,74
24,1,2019,22,74
24,1,2019,23,74
25,1,2019,0,74
25,1,2019,1,74
25,1,2019,2,74
25,1,2019,3,74
25,1,2019,4,74
25,1,2019,5,74
25,1,2019,6,74
25,1,2019,7,80
25,1,2019,8,80
25,1,2019,9,80
25,1,2019,10,80
25,1,2019,11,80
25,1,2019,12,74
25,1,2019,13,68
25,1,2019,14,68
25,1,2019,15,68
25,1,2019,16,74
25,1,2019,17,74
25,1,2019,18,80
25,1,2019,19,80
25,1,2019,20,80
25,1,2019,21,74
25,1,2019,22,74
25,1,2019,23,68
26,1,2019,0,68
26,1,2019,1,80
26,1,2019,2,74
26,1,2019,3,86
26,1,2019,4,93
26,1,2019,5,93
26,1,2019,6,93
26,1,2019,7,93
26,1,2019,8,93
26,1,2019,9,100
26,1,2019,10,100
26,1,2019,10,100
26,1,2019,11,100
26,1,2019,12,100
26,1,2019,12,100
26,1,2019,12,100
26,1,2019,13,93
26,1,2019,13,93
26,1,2019,14,93
26,1,2019,14,93
26,1,2019,15,93
26,1,2019,15,93
26,1,2019,16,93
26,1,2019,17,93
26,1,2019,18,93
26,1,2019,19,100
26,1,2019,19,100
26,1,2019,20,100
26,1,2019,21,100
26,1,2019,22,93
26,1,2019,22,93
26,1,2019,23,100
26,1,2019,23,100
27,1,2019,0,93
27,1,2019,1,93
27,1,2019,2,93
27,1,2019,3,93
27,1,2019,4,93
27,1,2019,5,93
27,1,2019,6,93
27,1,2019,7,87
27,1,2019,8,93
27,1,2019,9,87
27,1,2019,10,87
27,1,2019,11,81
27,1,2019,12,87
27,1,2019,13,93
27,1,2019,14,93
27,1,2019,15,81
27,1,2019,16,81
27,1,2019,17,81
27,1,2019,18,81
27,1,2019,19,87
27,1,2019,20,75
27,1,2019,21,81
27,1,2019,22,81
27,1,2019,23,81
28,1,2019,0,93
28,1,2019,1,93
28,1,2019,2,93
28,1,2019,3,93
28,1,2019,4,93
28,1,2019,5,93
28,1,2019,6,93
28,1,2019,7,93
28,1,2019,8,93
28,1,2019,9,87
28,1,2019,10,81
28,1,2019,11,75
28,1,2019,12,75
28,1,2019,13,70
28,1,2019,14,70
28,1,2019,15,70
28,1,2019,16,70
28,1,2019,17,81
28,1,2019,18,87
28,1,2019,19,87
28,1,2019,20,93
28,1,2019,21,93
28,1,2019,22,93
28,1,2019,23,93
29,1,2019,0,93
29,1,2019,1,93
29,1,2019,2,93
29,1,2019,3,93
29,1,2019,4,93
29,1,2019,5,93
29,1,2019,6,93
29,1,2019,7,86
29,1,2019,8,86
29,1,2019,9,93
29,1,2019,10,93
29,1,2019,11,86
29,1,2019,12,86
29,1,2019,13,87
29,1,2019,14,87
29,1,2019,15,81
29,1,2019,16,81
29,1,2019,17,81
29,1,2019,18,87
29,1,2019,19,87
29,1,2019,20,87
29,1,2019,21,87
29,1,2019,22,87
29,1,2019,23,86
30,1,2019,0,93
30,1,2019,1,93
30,1,2019,2,93
30,1,2019,3,100
30,1,2019,4,93
30,1,2019,5,86
30,1,2019,6,93
30,1,2019,7,80
30,1,2019,8,80
30,1,2019,9,80
30,1,2019,10,80
30,1,2019,11,69
30,1,2019,12,69
30,1,2019,13,60
30,1,2019,14,60
30,1,2019,15,60
30,1,2019,16,64
30,1,2019,17,64
30,1,2019,18,69
30,1,2019,19,69
30,1,2019,20,69
30,1,2019,21,74
30,1,2019,22,74
30,1,2019,23,74
31,1,2019,0,74
31,1,2019,1,74
31,1,2019,2,74
31,1,2019,3,74
31,1,2019,4,80
31,1,2019,5,74
31,1,2019,6,80
31,1,2019,7,80
31,1,2019,8,80
31,1,2019,9,80
31,1,2019,10,75
31,1,2019,11,80
31,1,2019,12,70
31,1,2019,13,65
31,1,2019,14,65
31,1,2019,15,60
31,1,2019,16,65
31,1,2019,17,70
31,1,2019,18,75
31,1,2019,19,80
31,1,2019,20,80
31,1,2019,21,75
31,1,2019,22,80
31,1,2019,23,80
1,2,2019,0,86
1,2,2019,1,86
1,2,2019,2,80
1,2,2019,3,86
1,2,2019,4,86
1,2,2019,5,86
1,2,2019,6,86
1,2,2019,7,86
1,2,2019,8,86
1,2,2019,9,86
1,2,2019,10,80
1,2,2019,11,74
1,2,2019,12,80
1,2,2019,13,75
1,2,2019,14,75
1,2,2019,15,69
1,2,2019,16,69
1,2,2019,17,69
1,2,2019,18,75
1,2,2019,19,75
1,2,2019,20,80
1,2,2019,21,75
1,2,2019,22,75
1,2,2019,23,80
2,2,2019,0,80
2,2,2019,1,86
2,2,2019,2,86
2,2,2019,3,86
2,2,2019,3,86
2,2,2019,4,100
2,2,2019,5,100
2,2,2019,6,100
2,2,2019,7,93
2,2,2019,8,93
2,2,2019,9,93
2,2,2019,10,93
2,2,2019,10,93
2,2,2019,11,93
2,2,2019,11,93
2,2,2019,12,93
2,2,2019,12,93
2,2,2019,13,93
2,2,2019,14,93
2,2,2019,15,100
2,2,2019,15,100
2,2,2019,15,100
2,2,2019,16,100
2,2,2019,16,100
2,2,2019,16,100
2,2,2019,17,100
2,2,2019,17,100
2,2,2019,17,100
2,2,2019,18,100
2,2,2019,18,100
2,2,2019,18,100
2,2,2019,19,100
2,2,2019,19,100
2,2,2019,19,100
2,2,2019,20,93
2,2,2019,20,93
2,2,2019,21,93
2,2,2019,22,93
2,2,2019,23,93
3,2,2019,0,93
3,2,2019,1,93
3,2,2019,2,93
3,2,2019,3,93
3,2,2019,4,93
3,2,2019,5,93
3,2,2019,5,93
3,2,2019,6,93
3,2,2019,7,100
3,2,2019,8,100
3,2,2019,9,100
3,2,2019,9,100
3,2,2019,10,100
3,2,2019,11,100
3,2,2019,12,100
3,2,2019,13,93
3,2,2019,14,93
3,2,2019,15,93
3,2,2019,16,87
3,2,2019,17,87
3,2,2019,18,87
3,2,2019,19,93
3,2,2019,20,93
3,2,2019,21,93
3,2,2019,22,86
3,2,2019,23,86
4,2,2019,0,86
4,2,2019,1,93
4,2,2019,2,86
4,2,2019,3,93
4,2,2019,4,100
4,2,2019,5,93
4,2,2019,6,93
4,2,2019,7,93
4,2,2019,8,100
4,2,2019,9,100
4,2,2019,10,86
4,2,2019,11,80
4,2,2019,12,75
4,2,2019,13,65
4,2,2019,14,61
4,2,2019,15,56
4,2,2019,16,60
4,2,2019,17,64
4,2,2019,18,74
4,2,2019,19,80
4,2,2019,20,74
4,2,2019,21,80
4,2,2019,22,80
4,2,2019,23,75
5,2,2019,0,75
5,2,2019,1,75
5,2,2019,2,74
5,2,2019,3,69
5,2,2019,4,69
5,2,2019,5,69
5,2,2019,6,80
5,2,2019,7,80
5,2,2019,8,75
5,2,2019,9,75
5,2,2019,10,75
5,2,2019,11,75
5,2,2019,12,75
5,2,2019,13,75
5,2,2019,14,75
5,2,2019,15,75
5,2,2019,16,81
5,2,2019,17,75
5,2,2019,18,81
5,2,2019,19,81
5,2,2019,20,75
5,2,2019,21,81
5,2,2019,22,81
5,2,2019,23,81
6,2,2019,0,81
6,2,2019,1,81
6,2,2019,2,81
6,2,2019,3,75
6,2,2019,4,80
6,2,2019,5,80
6,2,2019,6,75
6,2,2019,7,80
6,2,2019,8,86
6,2,2019,9,80
6,2,2019,10,80
6,2,2019,11,75
6,2,2019,12,65
6,2,2019,13,65
6,2,2019,14,61
6,2,2019,15,61
6,2,2019,16,70
6,2,2019,17,69
6,2,2019,18,70
6,2,2019,19,70
6,2,2019,20,70
6,2,2019,21,70
6,2,2019,22,75
6,2,2019,23,75
7,2,2019,0,65
7,2,2019,1,70
7,2,2019,2,70
7,2,2019,3,69
7,2,2019,4,64
7,2,2019,5,69
7,2,2019,6,69
7,2,2019,7,69
7,2,2019,8,64
7,2,2019,9,64
7,2,2019,10,64
7,2,2019,11,56
7,2,2019,12,52
7,2,2019,13,49
7,2,2019,14,45
7,2,2019,15,52
7,2,2019,16,70
7,2,2019,17,65
7,2,2019,18,70
7,2,2019,19,70
7,2,2019,20,70
7,2,2019,21,75
7,2,2019,22,80
7,2,2019,23,80
8,2,2019,0,80
8,2,2019,1,75
8,2,2019,2,81
8,2,2019,3,80
8,2,2019,4,80
8,2,2019,5,81
8,2,2019,6,81
8,2,2019,7,81
8,2,2019,8,81
8,2,2019,9,81
8,2,2019,10,75
8,2,2019,11,66
8,2,2019,12,66
8,2,2019,13,66
8,2,2019,14,66
8,2,2019,15,61
8,2,2019,16,66
8,2,2019,17,66
8,2,2019,18,66
8,2,2019,19,66
8,2,2019,20,70
8,2,2019,21,66
8,2,2019,22,66
8,2,2019,23,70
9,2,2019,0,70
9,2,2019,1,70
9,2,2019,2,65
9,2,2019,3,65
9,2,2019,4,61
9,2,2019,5,61
9,2,2019,6,57
9,2,2019,7,57
9,2,2019,8,70
9,2,2019,9,81
9,2,2019,10,76
9,2,2019,11,71
9,2,2019,12,62
9,2,2019,13,54
9,2,2019,14,57
9,2,2019,15,58
9,2,2019,16,47
9,2,2019,17,50
9,2,2019,18,53
9,2,2019,19,66
9,2,2019,20,66
9,2,2019,21,70
9,2,2019,22,66
9,2,2019,23,66
10,2,2019,0,61
10,2,2019,1,66
10,2,2019,2,66
10,2,2019,3,70
10,2,2019,4,81
10,2,2019,5,75
10,2,2019,6,75
10,2,2019,7,75
10,2,2019,8,81
10,2,2019,9,75
10,2,2019,10,81
10,2,2019,11,87
10,2,2019,12,87
10,2,2019,13,87
10,2,2019,14,87
10,2,2019,15,87
10,2,2019,16,87
10,2,2019,17,87
10,2,2019,18,87
10,2,2019,19,81
10,2,2019,20,81
10,2,2019,21,76
10,2,2019,22,87
10,2,2019,23,87
11,2,2019,0,81
11,2,2019,1,81
11,2,2019,2,81
11,2,2019,3,93
11,2,2019,3,93
11,2,2019,4,93
11,2,2019,4,93
11,2,2019,5,93
11,2,2019,6,87
11,2,2019,7,87
11,2,2019,8,87
11,2,2019,9,87
11,2,2019,9,87
11,2,2019,10,87
11,2,2019,11,70
11,2,2019,12,65
11,2,2019,13,65
11,2,2019,14,66
11,2,2019,15,66
11,2,2019,16,49
11,2,2019,17,52
11,2,2019,18,56
11,2,2019,19,52
11,2,2019,20,56
11,2,2019,21,65
11,2,2019,22,75
11,2,2019,23,70
12,2,2019,0,75
12,2,2019,1,75
12,2,2019,2,80
12,2,2019,3,80
12,2,2019,4,75
12,2,2019,5,80
12,2,2019,6,80
12,2,2019,7,80
12,2,2019,8,80
12,2,2019,9,80
12,2,2019,10,75
12,2,2019,11,65
12,2,2019,12,60
12,2,2019,13,56
12,2,2019,14,52
12,2,2019,15,52
12,2,2019,16,52
12,2,2019,17,52
12,2,2019,18,60
12,2,2019,19,64
12,2,2019,20,75
12,2,2019,21,75
12,2,2019,22,75
12,2,2019,23,80
13,2,2019,0,81
13,2,2019,1,87
13,2,2019,2,87
13,2,2019,3,87
13,2,2019,4,87
13,2,2019,5,81
13,2,2019,6,81
13,2,2019,7,87
13,2,2019,8,87
13,2,2019,9,87
13,2,2019,10,87
13,2,2019,11,93
13,2,2019,12,87
13,2,2019,13,81
13,2,2019,14,81
13,2,2019,15,81
13,2,2019,16,81
13,2,2019,17,87
13,2,2019,18,93
13,2,2019,19,93
13,2,2019,20,93
13,2,2019,21,93
13,2,2019,22,93
13,2,2019,23,93
14,2,2019,0,93
14,2,2019,0,93
14,2,2019,1,93
14,2,2019,2,93
14,2,2019,3,93
14,2,2019,4,93
14,2,2019,5,93
14,2,2019,6,93
14,2,2019,7,86
14,2,2019,8,87
14,2,2019,9,81
14,2,2019,10,87
14,2,2019,11,76
14,2,2019,12,71
14,2,2019,13,62
14,2,2019,14,62
14,2,2019,15,58
14,2,2019,16,62
14,2,2019,17,66
14,2,2019,18,70
14,2,2019,19,75
14,2,2019,20,81
14,2,2019,21,81
14,2,2019,22,81
14,2,2019,23,87
15,2,2019,0,87
15,2,2019,1,93
15,2,2019,2,93
15,2,2019,3,93
15,2,2019,4,93
15,2,2019,5,93
15,2,2019,6,93
15,2,2019,7,93
15,2,2019,8,93
15,2,2019,9,80
15,2,2019,10,70
15,2,2019,11,57
15,2,2019,12,50
15,2,2019,13,40
15,2,2019,14,35
15,2,2019,15,28
15,2,2019,16,31
15,2,2019,17,30
15,2,2019,18,37
15,2,2019,19,49
15,2,2019,20,49
15,2,2019,21,53
15,2,2019,22,53
15,2,2019,23,61
16,2,2019,0,65
16,2,2019,1,70
16,2,2019,2,75
16,2,2019,3,75
16,2,2019,4,80
16,2,2019,5,80
16,2,2019,6,80
16,2,2019,7,75
16,2,2019,8,75
16,2,2019,9,65
16,2,2019,10,57
16,2,2019,11,43
16,2,2019,12,35
16,2,2019,13,33
16,2,2019,14,27
16,2,2019,15,27
16,2,2019,16,29
16,2,2019,17,33
16,2,2019,18,43
16,2,2019,19,49
16,2,2019,20,57
16,2,2019,21,61
16,2,2019,22,61
16,2,2019,23,70
17,2,2019,0,75
17,2,2019,1,86
17,2,2019,2,86
17,2,2019,3,86
17,2,2019,4,93
17,2,2019,5,86
17,2,2019,6,93
17,2,2019,7,93
17,2,2019,8,86
17,2,2019,9,81
17,2,2019,10,66
17,2,2019,11,57
17,2,2019,12,50
17,2,2019,13,44
17,2,2019,14,41
17,2,2019,15,41
17,2,2019,16,47
17,2,2019,17,50
17,2,2019,18,50
17,2,2019,19,57
17,2,2019,20,61
17,2,2019,21,66
17,2,2019,22,66
17,2,2019,23,70
18,2,2019,0,70
18,2,2019,1,75
18,2,2019,2,75
18,2,2019,3,81
18,2,2019,4,75
18,2,2019,5,81
18,2,2019,6,87
18,2,2019,7,80
18,2,2019,8,75
18,2,2019,9,70
18,2,2019,10,61
18,2,2019,11,50
18,2,2019,12,44
18,2,2019,13,38
18,2,2019,14,36
18,2,2019,15,36
18,2,2019,16,39
18,2,2019,17,41
18,2,2019,18,44
18,2,2019,19,47
18,2,2019,20,53
18,2,2019,21,66
18,2,2019,22,70
18,2,2019,23,61
19,2,2019,0,70
19,2,2019,1,70
19,2,2019,2,75
19,2,2019,3,75
