day,month,year,hour,temp
5,1,2000,6,5.18
5,1,2000,7,4.34
5,1,2000,8,3.99
5,1,2000,9,3.59
5,1,2000,10,3.75
5,1,2000,11,4.3
5,1,2000,12,4.91
5,1,2000,13,5.26
5,1,2000,14,5.37
5,1,2000,15,5.15
5,1,2000,16,4.46
5,1,2000,17,3.52
5,1,2000,18,2.57
5,1,2000,19,1.66
5,1,2000,20,0.97
5,1,2000,21,0.42
5,1,2000,22,0.21
5,1,2000,23,-0.14
6,1,2000,0,-0.3
6,1,2000,1,-0.44
6,1,2000,2,-0.56
6,1,2000,3,-0.84
6,1,2000,4,-1.03
6,1,2000,5,-1.24
6,1,2000,6,-1.21
6,1,2000,7,-1.32
6,1,2000,8,-1.36
6,1,2000,9,-1.0
6,1,2000,10,-0.46
6,1,2000,11,1.76
6,1,2000,12,2.67
6,1,2000,13,3.81
6,1,2000,14,4.38
6,1,2000,15,4.05
6,1,2000,16,3.26
6,1,2000,17,2.53
6,1,2000,18,2.29
6,1,2000,19,2.17
6,1,2000,20,2.1
6,1,2000,21,2.2
6,1,2000,22,1.87
6,1,2000,23,2.27
7,1,2000,0,2.49
7,1,2000,1,2.92
7,1,2000,2,3.21
7,1,2000,3,3.48
7,1,2000,4,3.68
7,1,2000,5,3.88
7,1,2000,6,3.96
7,1,2000,7,4.08
7,1,2000,8,4.1
7,1,2000,9,4.25
7,1,2000,10,4.41
7,1,2000,11,5.0
7,1,2000,12,5.44
7,1,2000,13,6.09
7,1,2000,14,6.54
7,1,2000,15,6.49
7,1,2000,16,6.11
7,1,2000,17,5.54
7,1,2000,18,4.64
7,1,2000,19,4.17
7,1,2000,20,3.88
7,1,2000,21,3.5
7,1,2000,22,3.27
7,1,2000,23,2.59
8,1,2000,0,2.18
8,1,2000,1,1.9
8,1,2000,2,1.77
8,1,2000,3,1.73
8,1,2000,4,1.78
8,1,2000,5,2.03
8,1,2000,6,2.13
8,1,2000,7,1.9
8,1,2000,8,1.72
8,1,2000,9,1.78
8,1,2000,10,2.3
8,1,2000,11,3.48
8,1,2000,12,4.29
8,1,2000,13,5.01
8,1,2000,14,5.3
8,1,2000,15,5.2
8,1,2000,16,5.15
8,1,2000,17,4.75
8,1,2000,18,4.85
8,1,2000,19,4.78
8,1,2000,20,4.73
8,1,2000,21,4.72
8,1,2000,22,4.65
8,1,2000,23,4.95
9,1,2000,0,4.9
9,1,2000,1,4.83
9,1,2000,2,4.79
9,1,2000,3,4.67
9,1,2000,4,4.49
9,1,2000,5,4.49
9,1,2000,6,4.36
9,1,2000,7,4.37
9,1,2000,8,4.37
9,1,2000,9,4.33
9,1,2000,10,4.36
9,1,2000,11,4.54
9,1,2000,12,4.71
9,1,2000,13,4.89
9,1,2000,14,4.69
9,1,2000,15,4.64
9,1,2000,16,4.33
9,1,2000,17,3.84
9,1,2000,18,3.4
9,1,2000,19,2.9
9,1,2000,20,3.03
9,1,2000,21,2.83
9,1,2000,22,2.78
9,1,2000,23,2.16
10,1,2000,0,2.08
10,1,2000,1,2.06
10,1,2000,2,1.9
10,1,2000,3,1.88
10,1,2000,4,1.96
10,1,2000,5,1.86
10,1,2000,6,1.79
10,1,2000,7,1.68
10,1,2000,8,1.63
10,1,2000,9,1.38
10,1,2000,10,1.44
10,1,2000,11,1.15
10,1,2000,12,1.07
10,1,2000,13,1.19
10,1,2000,14,1.35
10,1,2000,15,1.51
10,1,2000,16,1.98
10,1,2000,17,2.21
10,1,2000,18,1.61
10,1,2000,19,1.64
10,1,2000,20,1.71
10,1,2000,21,1.32
10,1,2000,22,1.57
10,1,2000,23,1.26
11,1,2000,0,1.33
11,1,2000,1,1.09
11,1,2000,2,0.54
11,1,2000,3,0.81
11,1,2000,4,0.18
11,1,2000,5,0.18
11,1,2000,6,0.19
11,1,2000,7,0.07
11,1,2000,8,0.04
11,1,2000,9,-0.2
11,1,2000,10,-0.13
11,1,2000,11,0.55
11,1,2000,12,0.91
11,1,2000,13,1.58
11,1,2000,14,1.67
11,1,2000,15,1.38
11,1,2000,16,0.62
11,1,2000,17,-0.25
11,1,2000,18,-0.56
11,1,2000,19,-1.11
11,1,2000,20,-1.53
11,1,2000,21,-1.8
11,1,2000,22,-2.15
11,1,2000,23,-2.45
12,1,2000,0,-2.58
12,1,2000,1,-2.86
12,1,2000,2,-2.96
12,1,2000,3,-3.19
12,1,2000,4,-3.32
12,1,2000,5,-3.36
12,1,2000,6,-3.53
12,1,2000,7,-3.41
12,1,2000,8,-3.39
12,1,2000,9,-3.21
12,1,2000,10,-2.51
12,1,2000,11,-0.92
12,1,2000,12,-0.22
12,1,2000,13,0.6
12,1,2000,14,1.1
12,1,2000,15,1.14
12,1,2000,16,0.84
12,1,2000,17,-0.15
12,1,2000,18,-0.69
12,1,2000,19,-1.14
12,1,2000,20,-1.52
12,1,2000,21,-1.83
12,1,2000,22,-2.05
12,1,2000,23,-2.05
13,1,2000,0,-2.47
13,1,2000,1,-2.73
13,1,2000,2,-3.13
13,1,2000,3,-3.49
13,1,2000,4,-3.82
13,1,2000,5,-4.14
13,1,2000,6,-4.42
13,1,2000,7,-4.54
13,1,2000,8,-4.75
13,1,2000,9,-4.8
13,1,2000,10,-4.04
13,1,2000,11,-2.64
13,1,2000,12,-1.76
13,1,2000,13,-0.97
13,1,2000,14,-0.67
13,1,2000,15,-0.91
13,1,2000,16,-1.46
13,1,2000,17,-2.34
13,1,2000,18,-3.05
13,1,2000,19,-3.5
13,1,2000,20,-3.73
13,1,2000,21,-4.07
13,1,2000,22,-4.19
13,1,2000,23,-4.6
14,1,2000,0,-4.65
14,1,2000,1,-4.77
14,1,2000,2,-4.41
14,1,2000,3,-4.22
14,1,2000,4,-3.61
14,1,2000,5,-3.72
14,1,2000,6,-3.28
14,1,2000,7,-2.91
14,1,2000,8,-2.66
14,1,2000,9,-2.45
14,1,2000,10,-2.1
14,1,2000,11,-1.72
14,1,2000,12,-1.36
14,1,2000,13,-1.25
14,1,2000,14,-1.15
14,1,2000,15,-0.83
14,1,2000,16,-1.04
14,1,2000,17,-1.06
14,1,2000,18,-0.95
14,1,2000,19,-1.06
14,1,2000,20,-1.27
14,1,2000,21,-1.86
14,1,2000,22,-1.79
14,1,2000,23,-1.35
15,1,2000,0,-1.33
15,1,2000,1,-1.59
15,1,2000,2,-1.96
15,1,2000,3,-1.67
15,1,2000,4,-1.43
15,1,2000,5,-1.42
15,1,2000,6,-1.25
15,1,2000,7,-1.35
15,1,2000,8,-1.37
15,1,2000,9,-1.17
15,1,2000,10,-0.95
15,1,2000,11,-0.54
15,1,2000,12,-0.16
15,1,2000,13,0.07
15,1,2000,14,-0.07
15,1,2000,15,-0.14
15,1,2000,16,-0.2
15,1,2000,17,-0.4
15,1,2000,18,-0.56
15,1,2000,19,-0.51
15,1,2000,20,-0.68
15,1,2000,21,-0.92
15,1,2000,22,-1.39
15,1,2000,23,-1.82
16,1,2000,0,-2.25
16,1,2000,1,-2.52
16,1,2000,2,-3.08
16,1,2000,3,-3.4
16,1,2000,4,-2.96
16,1,2000,5,-2.35
16,1,2000,6,-2.0
16,1,2000,7,-1.26
16,1,2000,8,-0.9
16,1,2000,9,-0.52
16,1,2000,10,-0.22
16,1,2000,11,0.38
16,1,2000,12,0.69
16,1,2000,13,1.11
16,1,2000,14,1.48
16,1,2000,15,1.73
16,1,2000,16,1.91
16,1,2000,17,1.98
16,1,2000,18,2.29
16,1,2000,19,2.67
16,1,2000,20,3.13
16,1,2000,21,3.49
16,1,2000,22,3.73
16,1,2000,23,3.92
17,1,2000,0,4.03
17,1,2000,1,4.19
17,1,2000,2,4.42
17,1,2000,3,4.8
17,1,2000,4,5.16
17,1,2000,5,5.51
17,1,2000,6,5.79
17,1,2000,7,6.05
17,1,2000,8,6.23
17,1,2000,9,6.34
17,1,2000,10,6.44
17,1,2000,11,6.75
17,1,2000,12,6.87
17,1,2000,13,7.07
17,1,2000,14,7.35
17,1,2000,15,7.43
17,1,2000,16,7.36
17,1,2000,17,7.39
17,1,2000,18,7.27
17,1,2000,19,7.23
17,1,2000,20,7.08
17,1,2000,21,6.94
17,1,2000,22,6.8
17,1,2000,23,6.5
18,1,2000,0,6.29
18,1,2000,1,6.34
18,1,2000,2,6.5
18,1,2000,3,6.52
18,1,2000,4,6.31
18,1,2000,5,5.99
18,1,2000,6,5.69
18,1,2000,7,5.35
18,1,2000,8,4.79
18,1,2000,9,3.81
18,1,2000,10,2.92
18,1,2000,11,3.63
18,1,2000,12,4.03
18,1,2000,13,4.72
18,1,2000,14,4.88
18,1,2000,15,4.88
18,1,2000,16,4.55
18,1,2000,17,4.15
18,1,2000,18,3.5
18,1,2000,19,2.84
18,1,2000,20,2.68
18,1,2000,21,2.33
18,1,2000,22,2.05
18,1,2000,23,1.69
19,1,2000,0,1.56
19,1,2000,1,1.35
19,1,2000,2,1.14
19,1,2000,3,0.77
19,1,2000,4,0.47
19,1,2000,5,0.33
19,1,2000,6,0.11
19,1,2000,7,-0.23
19,1,2000,8,-0.63
19,1,2000,9,-0.67
19,1,2000,10,-0.06
19,1,2000,11,1.46
19,1,2000,12,2.14
19,1,2000,13,2.7
19,1,2000,14,2.7
19,1,2000,15,2.63
19,1,2000,16,2.17
19,1,2000,17,1.52
19,1,2000,18,0.81
19,1,2000,19,0.29
19,1,2000,20,-0.12
19,1,2000,21,-0.44
19,1,2000,22,-0.8
19,1,2000,23,-1.36
20,1,2000,0,-1.53
20,1,2000,1,-1.77
20,1,2000,2,-1.96
20,1,2000,3,-1.95
20,1,2000,4,-1.53
20,1,2000,5,-0.8
20,1,2000,6,0.01
20,1,2000,7,1.01
20,1,2000,8,1.6
20,1,2000,9,2.23
20,1,2000,10,2.6
20,1,2000,11,3.15
20,1,2000,12,3.35
20,1,2000,13,3.37
20,1,2000,14,3.1
20,1,2000,15,3.3
20,1,2000,16,3.67
20,1,2000,17,3.84
20,1,2000,18,3.89
20,1,2000,19,4.04
20,1,2000,20,4.25
20,1,2000,21,4.36
20,1,2000,22,4.49
20,1,2000,23,4.55
21,1,2000,0,4.35
21,1,2000,1,4.09
21,1,2000,2,3.96
21,1,2000,3,3.68
21,1,2000,4,3.18
21,1,2000,5,2.46
21,1,2000,6,1.55
21,1,2000,7,0.39
21,1,2000,8,0.06
21,1,2000,9,-0.55
21,1,2000,10,-0.59
21,1,2000,11,0.08
21,1,2000,12,0.06
21,1,2000,13,0.16
21,1,2000,14,0.0
21,1,2000,15,-0.51
21,1,2000,16,-1.1
21,1,2000,17,-1.68
21,1,2000,18,-2.21
21,1,2000,19,-2.98
21,1,2000,20,-3.14
21,1,2000,21,-3.32
21,1,2000,22,-3.57
21,1,2000,23,-3.8
22,1,2000,0,-3.65
22,1,2000,1,-3.67
22,1,2000,2,-3.86
22,1,2000,3,-3.75
22,1,2000,4,-3.53
22,1,2000,5,-3.53
22,1,2000,6,-3.53
22,1,2000,7,-3.5
22,1,2000,8,-3.54
22,1,2000,9,-3.31
22,1,2000,10,-2.95
22,1,2000,11,-2.6
22,1,2000,12,-2.31
22,1,2000,13,-2.04
22,1,2000,14,-2.03
22,1,2000,15,-2.17
22,1,2000,16,-2.16
22,1,2000,17,-2.15
22,1,2000,18,-2.41
22,1,2000,19,-2.79
22,1,2000,20,-2.95
22,1,2000,21,-3.38
22,1,2000,22,-3.79
22,1,2000,23,-4.52
23,1,2000,0,-4.95
23,1,2000,1,-5.58
23,1,2000,2,-6.06
23,1,2000,3,-6.85
23,1,2000,4,-7.44
23,1,2000,5,-7.86
23,1,2000,6,-8.28
23,1,2000,7,-8.58
23,1,2000,8,-8.48
23,1,2000,9,-8.67
23,1,2000,10,-8.04
23,1,2000,11,-6.68
23,1,2000,12,-5.6
23,1,2000,13,-4.47
23,1,2000,14,-4.11
23,1,2000,15,-4.6
23,1,2000,16,-4.1
23,1,2000,17,-3.14
23,1,2000,18,-4.59
23,1,2000,19,-5.95
23,1,2000,20,-7.46
23,1,2000,21,-8.92
23,1,2000,22,-10.45
23,1,2000,23,-6.64
24,1,2000,0,-6.56
24,1,2000,1,-6.08
24,1,2000,2,-5.98
24,1,2000,3,-5.95
24,1,2000,4,-5.97
24,1,2000,5,-5.69
24,1,2000,6,-5.52
24,1,2000,7,-5.9
24,1,2000,8,-5.6
24,1,2000,9,-5.51
24,1,2000,10,-5.27
24,1,2000,11,-3.97
24,1,2000,12,-3.48
24,1,2000,13,-2.97
24,1,2000,14,-2.67
24,1,2000,15,-2.61
24,1,2000,16,-3.31
24,1,2000,17,-3.96
24,1,2000,18,-4.65
24,1,2000,19,-5.33
24,1,2000,20,-5.63
24,1,2000,21,-5.89
24,1,2000,22,-7.05
24,1,2000,23,-8.09
25,1,2000,0,-8.79
25,1,2000,1,-9.42
25,1,2000,2,-10.07
25,1,2000,3,-11.18
25,1,2000,4,-11.73
25,1,2000,5,-11.81
25,1,2000,6,-11.84
25,1,2000,7,-11.24
25,1,2000,8,-10.74
25,1,2000,9,-9.65
25,1,2000,10,-8.44
25,1,2000,11,-7.17
25,1,2000,12,-5.62
25,1,2000,13,-4.6
25,1,2000,14,-3.8
25,1,2000,15,-3.19
25,1,2000,16,-3.03
25,1,2000,17,-3.09
25,1,2000,18,-3.22
25,1,2000,19,-3.31
25,1,2000,20,-3.38
25,1,2000,21,-3.67
25,1,2000,22,-3.95
25,1,2000,23,-4.54
26,1,2000,0,-4.39
26,1,2000,1,-3.86
26,1,2000,2,-3.33
26,1,2000,3,-2.66
26,1,2000,4,-2.22
26,1,2000,5,-1.87
26,1,2000,6,-1.56
26,1,2000,7,-1.35
26,1,2000,8,-0.93
26,1,2000,9,-0.35
26,1,2000,10,-0.03
26,1,2000,11,0.54
26,1,2000,12,0.94
26,1,2000,13,1.25
26,1,2000,14,1.65
26,1,2000,15,1.67
26,1,2000,16,1.8
26,1,2000,17,1.88
26,1,2000,18,1.98
26,1,2000,19,2.25
26,1,2000,20,2.4
26,1,2000,21,2.61
26,1,2000,22,2.78
26,1,2000,23,3.14
27,1,2000,0,3.21
27,1,2000,1,3.3
27,1,2000,2,3.28
27,1,2000,3,3.19
27,1,2000,4,3.03
27,1,2000,5,2.93
27,1,2000,6,2.69
27,1,2000,7,2.4
27,1,2000,8,2.28
27,1,2000,9,2.14
27,1,2000,10,2.03
27,1,2000,11,2.03
27,1,2000,12,1.87
27,1,2000,13,1.8
27,1,2000,14,1.86
27,1,2000,15,1.83
27,1,2000,16,1.85
27,1,2000,17,1.91
27,1,2000,18,1.95
27,1,2000,19,1.98
27,1,2000,20,2.06
27,1,2000,21,2.01
27,1,2000,22,1.98
27,1,2000,23,1.76
28,1,2000,0,1.85
28,1,2000,1,1.85
28,1,2000,2,1.81
28,1,2000,3,1.83
28,1,2000,4,1.82
28,1,2000,5,1.75
28,1,2000,6,1.64
28,1,2000,7,1.57
28,1,2000,8,1.56
28,1,2000,9,1.6
28,1,2000,10,1.67
28,1,2000,11,1.9
28,1,2000,12,1.86
28,1,2000,13,1.85
28,1,2000,14,1.73
28,1,2000,15,1.7
28,1,2000,16,1.63
28,1,2000,17,1.78
28,1,2000,18,2.04
28,1,2000,19,2.41
28,1,2000,20,2.71
28,1,2000,21,2.52
28,1,2000,22,2.16
28,1,2000,23,1.75
29,1,2000,0,1.45
29,1,2000,1,1.28
29,1,2000,2,1.25
29,1,2000,3,1.69
29,1,2000,4,2.16
29,1,2000,5,2.86
29,1,2000,6,3.18
29,1,2000,7,3.25
29,1,2000,8,3.25
29,1,2000,9,3.55
29,1,2000,10,3.47
29,1,2000,11,3.9
29,1,2000,12,3.87
29,1,2000,13,3.74
29,1,2000,14,4.07
29,1,2000,15,5.02
29,1,2000,16,5.77
29,1,2000,17,6.29
29,1,2000,18,6.96
29,1,2000,19,7.55
29,1,2000,20,7.6
29,1,2000,21,7.04
29,1,2000,22,6.38
29,1,2000,23,6.0
30,1,2000,0,6.04
30,1,2000,1,6.21
30,1,2000,2,5.78
30,1,2000,3,5.18
30,1,2000,4,5.12
30,1,2000,5,5.05
30,1,2000,6,4.97
30,1,2000,7,4.97
30,1,2000,8,4.81
30,1,2000,9,4.83
30,1,2000,10,4.92
30,1,2000,11,4.69
30,1,2000,12,5.15
30,1,2000,13,5.63
30,1,2000,14,5.57
30,1,2000,15,5.67
30,1,2000,16,5.61
30,1,2000,17,5.05
30,1,2000,18,4.43
30,1,2000,19,3.95
30,1,2000,20,3.27
30,1,2000,21,3.24
30,1,2000,22,3.32
30,1,2000,23,3.12
31,1,2000,0,3.11
31,1,2000,1,3.3
31,1,2000,2,3.99
31,1,2000,3,7.07
31,1,2000,4,8.61
31,1,2000,5,8.89
31,1,2000,6,9.05
31,1,2000,7,8.92
31,1,2000,8,8.64
31,1,2000,9,8.77
31,1,2000,10,8.97
31,1,2000,11,9.31
31,1,2000,12,9.63
31,1,2000,13,10.06
31,1,2000,14,10.17
31,1,2000,15,9.75
31,1,2000,16,9.24
31,1,2000,17,8.5
31,1,2000,18,7.5
31,1,2000,19,6.72
31,1,2000,20,5.83
31,1,2000,21,5.18
31,1,2000,22,4.77
31,1,2000,23,5.46
1,2,2000,0,5.76
1,2,2000,1,6.1
1,2,2000,2,6.17
1,2,2000,3,6.23
1,2,2000,4,7.08
1,2,2000,5,7.95
1,2,2000,6,8.38
1,2,2000,7,8.29
1,2,2000,8,8.3
1,2,2000,9,8.22
1,2,2000,10,8.25
1,2,2000,11,8.61
1,2,2000,12,8.95
1,2,2000,13,9.24
1,2,2000,14,9.37
1,2,2000,15,9.31
1,2,2000,16,9.18
1,2,2000,17,8.91
1,2,2000,18,8.39
1,2,2000,19,8.07
1,2,2000,20,7.96
1,2,2000,21,7.61
1,2,2000,22,7.6
1,2,2000,23,7.5
2,2,2000,0,7.52
2,2,2000,1,7.51
2,2,2000,2,7.39
2,2,2000,3,7.29
2,2,2000,4,7.16
2,2,2000,5,6.94
2,2,2000,6,6.79
2,2,2000,7,6.65
2,2,2000,8,6.6
2,2,2000,9,6.69
2,2,2000,10,6.8
2,2,2000,11,7.16
2,2,2000,12,7.35
2,2,2000,13,7.61
2,2,2000,14,7.85
2,2,2000,15,8.0
2,2,2000,16,8.03
2,2,2000,17,7.72
2,2,2000,18,6.61
2,2,2000,19,5.76
2,2,2000,20,5.62
2,2,2000,21,5.62
2,2,2000,22,5.4
2,2,2000,23,4.89
3,2,2000,0,4.68
3,2,2000,1,4.41
3,2,2000,2,4.18
3,2,2000,3,3.91
3,2,2000,4,3.92
3,2,2000,5,3.84
3,2,2000,6,3.98
3,2,2000,7,4.0
3,2,2000,8,4.06
3,2,2000,9,4.3
3,2,2000,10,4.51
3,2,2000,11,5.14
3,2,2000,12,5.53
3,2,2000,13,5.92
3,2,2000,14,5.96
3,2,2000,15,6.11
3,2,2000,16,5.71
3,2,2000,17,5.14
3,2,2000,18,4.14
3,2,2000,19,3.14
3,2,2000,20,2.63
3,2,2000,21,1.57
3,2,2000,22,0.27
3,2,2000,23,-0.03
4,2,2000,0,0.11
4,2,2000,1,0.15
4,2,2000,2,0.17
4,2,2000,3,0.37
4,2,2000,4,0.24
4,2,2000,5,0.31
4,2,2000,6,0.66
4,2,2000,7,1.04
4,2,2000,8,1.73
4,2,2000,9,2.42
4,2,2000,10,3.16
4,2,2000,11,5.2
4,2,2000,12,5.87
4,2,2000,13,6.26
4,2,2000,14,6.3
4,2,2000,15,6.12
4,2,2000,16,6.24
4,2,2000,17,6.54
4,2,2000,18,6.84
4,2,2000,19,7.1
4,2,2000,20,7.28
4,2,2000,21,7.34
4,2,2000,22,7.43
4,2,2000,23,7.47
5,2,2000,0,7.54
5,2,2000,1,7.58
5,2,2000,2,7.63
5,2,2000,3,7.69
5,2,2000,4,7.8
5,2,2000,5,7.94
5,2,2000,6,8.08
5,2,2000,7,8.23
5,2,2000,8,8.3
5,2,2000,9,8.5
5,2,2000,10,8.6
5,2,2000,11,8.68
5,2,2000,12,8.65
5,2,2000,13,8.63
5,2,2000,14,8.65
5,2,2000,15,8.74
5,2,2000,16,8.55
5,2,2000,17,8.34
5,2,2000,18,7.68
5,2,2000,19,7.32
5,2,2000,20,6.91
5,2,2000,21,6.59
5,2,2000,22,6.38
5,2,2000,23,6.01
6,2,2000,0,5.8
6,2,2000,1,5.67
6,2,2000,2,5.61
6,2,2000,3,5.45
6,2,2000,4,5.49
6,2,2000,5,5.42
6,2,2000,6,5.54
6,2,2000,7,5.67
6,2,2000,8,5.91
6,2,2000,9,6.39
6,2,2000,10,7.45
6,2,2000,11,9.71
6,2,2000,12,10.88
6,2,2000,13,11.83
6,2,2000,14,12.11
6,2,2000,15,11.91
6,2,2000,16,11.13
6,2,2000,17,9.68
6,2,2000,18,8.34
6,2,2000,19,7.46
6,2,2000,20,6.74
6,2,2000,21,6.18
6,2,2000,22,5.93
6,2,2000,23,5.77
7,2,2000,0,6.0
7,2,2000,1,6.16
7,2,2000,2,6.3
7,2,2000,3,6.61
7,2,2000,4,6.75
7,2,2000,5,6.86
7,2,2000,6,7.27
7,2,2000,7,7.53
7,2,2000,8,7.51
7,2,2000,9,7.8
7,2,2000,10,8.55
7,2,2000,11,9.58
7,2,2000,12,10.05
7,2,2000,13,10.22
7,2,2000,14,9.57
7,2,2000,15,8.87
7,2,2000,16,8.35
7,2,2000,17,7.6
7,2,2000,18,6.65
7,2,2000,19,6.0
7,2,2000,20,5.92
7,2,2000,21,6.17
7,2,2000,22,6.35
7,2,2000,23,6.31
8,2,2000,0,6.45
8,2,2000,1,6.73
8,2,2000,2,6.74
8,2,2000,3,6.92
8,2,2000,4,7.14
8,2,2000,5,7.33
8,2,2000,6,7.56
8,2,2000,7,7.88
8,2,2000,8,7.41
8,2,2000,9,7.35
8,2,2000,10,7.59
8,2,2000,11,8.1
8,2,2000,12,8.33
8,2,2000,13,8.56
8,2,2000,14,8.71
8,2,2000,15,8.98
8,2,2000,16,9.01
8,2,2000,17,8.71
8,2,2000,18,7.8
8,2,2000,19,7.03
8,2,2000,20,6.77
8,2,2000,21,7.73
8,2,2000,22,9.35
8,2,2000,23,9.1
9,2,2000,0,8.39
9,2,2000,1,7.48
9,2,2000,2,6.8
9,2,2000,3,6.2
9,2,2000,4,5.42
9,2,2000,5,5.19
9,2,2000,6,4.66
9,2,2000,7,4.09
9,2,2000,8,3.76
9,2,2000,9,3.68
9,2,2000,10,4.08
9,2,2000,11,4.68
9,2,2000,12,5.0
9,2,2000,13,5.55
9,2,2000,14,5.77
9,2,2000,15,4.9
9,2,2000,16,3.8
9,2,2000,17,3.77
9,2,2000,18,4.42
9,2,2000,19,4.99
9,2,2000,20,5.3
9,2,2000,21,5.42
9,2,2000,22,5.5
9,2,2000,23,5.21
10,2,2000,0,4.98
10,2,2000,1,4.8
10,2,2000,2,5.05
10,2,2000,3,5.16
10,2,2000,4,5.24
10,2,2000,5,5.43
10,2,2000,6,5.43
10,2,2000,7,5.2
10,2,2000,8,5.1
10,2,2000,9,5.16
10,2,2000,10,5.4
10,2,2000,11,6.31
10,2,2000,12,6.92
10,2,2000,13,7.44
10,2,2000,14,7.72
10,2,2000,15,7.96
10,2,2000,16,7.65
10,2,2000,17,7.13
10,2,2000,18,6.34
10,2,2000,19,6.43
10,2,2000,20,6.69
10,2,2000,21,7.09
10,2,2000,22,6.52
10,2,2000,23,5.77
11,2,2000,0,5.63
11,2,2000,1,5.47
11,2,2000,2,5.42
11,2,2000,3,5.14
11,2,2000,4,4.7
11,2,2000,5,4.47
11,2,2000,6,4.54
11,2,2000,7,4.39
11,2,2000,8,4.35
11,2,2000,9,4.37
11,2,2000,10,4.85
11,2,2000,11,5.65
11,2,2000,12,6.07
11,2,2000,13,6.49
11,2,2000,14,7.0
11,2,2000,15,7.14
11,2,2000,16,6.98
11,2,2000,17,6.21
11,2,2000,18,4.82
11,2,2000,19,3.61
11,2,2000,20,3.28
11,2,2000,21,2.92
11,2,2000,22,2.59
11,2,2000,23,1.72
12,2,2000,0,1.58
12,2,2000,1,1.53
12,2,2000,2,1.08
12,2,2000,3,0.23
12,2,2000,4,0.18
12,2,2000,5,-0.65
12,2,2000,6,-1.15
12,2,2000,7,-1.32
12,2,2000,8,-1.4
12,2,2000,9,-0.53
12,2,2000,10,0.92
12,2,2000,11,3.29
12,2,2000,12,4.93
12,2,2000,13,5.9
12,2,2000,14,6.36
12,2,2000,15,6.37
12,2,2000,16,5.75
12,2,2000,17,4.9
12,2,2000,18,3.78
12,2,2000,19,3.16
12,2,2000,20,3.08
12,2,2000,21,2.75
12,2,2000,22,2.51
12,2,2000,23,2.54
13,2,2000,0,2.78
13,2,2000,1,3.14
13,2,2000,2,2.89
13,2,2000,3,2.53
13,2,2000,4,2.11
13,2,2000,5,1.64
13,2,2000,6,1.51
13,2,2000,7,1.57
13,2,2000,8,1.64
13,2,2000,9,2.3
13,2,2000,10,2.88
13,2,2000,11,2.29
13,2,2000,12,2.16
13,2,2000,13,2.92
13,2,2000,14,3.46
13,2,2000,15,3.04
13,2,2000,16,2.47
13,2,2000,17,2.59
13,2,2000,18,1.99
13,2,2000,19,1.68
13,2,2000,20,1.78
13,2,2000,21,1.79
