day,month,year,hour,humidity
20,1,2000,20,93
20,1,2000,21,93
20,1,2000,22,89
20,1,2000,23,88
21,1,2000,0,89
21,1,2000,1,89
21,1,2000,2,89
21,1,2000,3,89
21,1,2000,4,88
21,1,2000,5,90
21,1,2000,6,93
21,1,2000,7,96
21,1,2000,8,95
21,1,2000,9,93
21,1,2000,10,92
21,1,2000,11,89
21,1,2000,12,80
21,1,2000,13,67
21,1,2000,14,62
21,1,2000,15,63
21,1,2000,16,62
21,1,2000,17,62
21,1,2000,18,64
21,1,2000,19,67
21,1,2000,20,68
21,1,2000,21,68
21,1,2000,22,68
21,1,2000,23,69
22,1,2000,0,71
22,1,2000,1,71
22,1,2000,2,73
22,1,2000,3,75
22,1,2000,4,75
22,1,2000,5,76
22,1,2000,6,78
22,1,2000,7,82
22,1,2000,8,82
22,1,2000,9,84
22,1,2000,10,83
22,1,2000,11,87
22,1,2000,12,88
22,1,2000,13,90
22,1,2000,14,91
22,1,2000,15,93
22,1,2000,16,93
22,1,2000,17,92
22,1,2000,18,92
22,1,2000,19,90
22,1,2000,20,89
22,1,2000,21,88
22,1,2000,22,88
22,1,2000,23,84
23,1,2000,0,84
23,1,2000,1,84
23,1,2000,2,83
23,1,2000,3,84
23,1,2000,4,84
23,1,2000,5,84
23,1,2000,6,85
23,1,2000,7,85
23,1,2000,8,83
23,1,2000,9,82
23,1,2000,10,82
23,1,2000,11,81
23,1,2000,12,76
23,1,2000,13,72
23,1,2000,14,68
23,1,2000,15,69
23,1,2000,16,65
23,1,2000,17,64
23,1,2000,18,70
23,1,2000,19,75
23,1,2000,20,79
23,1,2000,21,83
23,1,2000,22,87
23,1,2000,23,86
24,1,2000,0,88
24,1,2000,1,87
24,1,2000,2,87
24,1,2000,3,84
24,1,2000,4,83
24,1,2000,5,82
24,1,2000,6,81
24,1,2000,7,83
24,1,2000,8,86
24,1,2000,9,88
24,1,2000,10,91
24,1,2000,11,87
24,1,2000,12,83
24,1,2000,13,80
24,1,2000,14,76
24,1,2000,15,77
24,1,2000,16,81
24,1,2000,17,82
24,1,2000,18,83
24,1,2000,19,83
24,1,2000,20,82
24,1,2000,21,82
24,1,2000,22,83
24,1,2000,23,86
25,1,2000,0,88
25,1,2000,1,89
25,1,2000,2,90
25,1,2000,3,92
25,1,2000,4,92
25,1,2000,5,93
25,1,2000,6,92
25,1,2000,7,91
25,1,2000,8,89
25,1,2000,9,84
25,1,2000,10,82
25,1,2000,11,86
25,1,2000,12,84
25,1,2000,13,80
25,1,2000,14,78
25,1,2000,15,76
25,1,2000,16,75
25,1,2000,17,75
25,1,2000,18,75
25,1,2000,19,75
25,1,2000,20,76
25,1,2000,21,77
25,1,2000,22,79
25,1,2000,23,79
26,1,2000,0,80
26,1,2000,1,82
26,1,2000,2,84
26,1,2000,3,88
26,1,2000,4,89
26,1,2000,5,91
26,1,2000,6,92
26,1,2000,7,93
26,1,2000,8,93
26,1,2000,9,94
26,1,2000,10,93
26,1,2000,11,95
26,1,2000,12,95
26,1,2000,13,95
26,1,2000,14,95
26,1,2000,15,96
26,1,2000,16,97
26,1,2000,17,97
26,1,2000,18,98
26,1,2000,19,98
26,1,2000,20,98
26,1,2000,21,97
26,1,2000,22,96
26,1,2000,23,96
27,1,2000,0,96
27,1,2000,1,95
27,1,2000,2,95
27,1,2000,3,94
27,1,2000,4,94
27,1,2000,5,93
27,1,2000,6,93
27,1,2000,7,93
27,1,2000,8,93
27,1,2000,9,94
27,1,2000,10,94
27,1,2000,11,94
27,1,2000,12,94
27,1,2000,13,94
27,1,2000,14,93
27,1,2000,15,93
27,1,2000,16,93
27,1,2000,17,93
27,1,2000,18,93
27,1,2000,19,91
27,1,2000,20,91
27,1,2000,21,91
27,1,2000,22,90
27,1,2000,23,92
28,1,2000,0,91
28,1,2000,1,90
28,1,2000,2,89
28,1,2000,3,88
28,1,2000,4,87
28,1,2000,5,87
28,1,2000,6,87
28,1,2000,7,87
28,1,2000,8,86
28,1,2000,9,84
28,1,2000,10,83
28,1,2000,11,81
28,1,2000,12,78
28,1,2000,13,74
28,1,2000,14,72
28,1,2000,15,72
28,1,2000,16,72
28,1,2000,17,73
28,1,2000,18,73
28,1,2000,19,72
28,1,2000,20,71
28,1,2000,21,72
28,1,2000,22,73
28,1,2000,23,75
29,1,2000,0,76
29,1,2000,1,80
29,1,2000,2,84
29,1,2000,3,87
29,1,2000,4,86
29,1,2000,5,83
29,1,2000,6,82
29,1,2000,7,85
29,1,2000,8,87
29,1,2000,9,87
29,1,2000,10,91
29,1,2000,11,90
29,1,2000,12,91
29,1,2000,13,92
29,1,2000,14,91
29,1,2000,15,90
29,1,2000,16,91
29,1,2000,17,90
29,1,2000,18,90
29,1,2000,19,90
29,1,2000,20,88
29,1,2000,21,86
29,1,2000,22,86
29,1,2000,23,84
30,1,2000,0,84
30,1,2000,1,83
30,1,2000,2,81
30,1,2000,3,80
30,1,2000,4,80
30,1,2000,5,78
30,1,2000,6,76
30,1,2000,7,75
30,1,2000,8,74
30,1,2000,9,72
30,1,2000,10,72
30,1,2000,11,75
30,1,2000,12,73
30,1,2000,13,70
30,1,2000,14,67
30,1,2000,15,63
30,1,2000,16,63
30,1,2000,17,64
30,1,2000,18,65
30,1,2000,19,69
30,1,2000,20,73
30,1,2000,21,75
30,1,2000,22,77
30,1,2000,23,82
31,1,2000,0,87
31,1,2000,1,92
31,1,2000,2,95
31,1,2000,3,93
31,1,2000,4,91
31,1,2000,5,89
31,1,2000,6,86
31,1,2000,7,86
31,1,2000,8,87
31,1,2000,9,85
31,1,2000,10,83
31,1,2000,11,80
31,1,2000,12,75
31,1,2000,13,69
31,1,2000,14,64
31,1,2000,15,61
31,1,2000,16,59
31,1,2000,17,60
31,1,2000,18,65
31,1,2000,19,69
31,1,2000,20,75
31,1,2000,21,80
31,1,2000,22,85
31,1,2000,23,85
1,2,2000,0,86
1,2,2000,1,87
1,2,2000,2,90
1,2,2000,3,95
1,2,2000,4,96
1,2,2000,5,94
1,2,2000,6,92
1,2,2000,7,90
1,2,2000,8,89
1,2,2000,9,87
1,2,2000,10,86
1,2,2000,11,83
1,2,2000,12,82
1,2,2000,13,80
1,2,2000,14,78
1,2,2000,15,77
1,2,2000,16,77
1,2,2000,17,76
1,2,2000,18,79
1,2,2000,19,79
1,2,2000,20,79
1,2,2000,21,79
1,2,2000,22,78
1,2,2000,23,78
2,2,2000,0,78
2,2,2000,1,78
2,2,2000,2,78
2,2,2000,3,81
2,2,2000,4,84
2,2,2000,5,88
2,2,2000,6,90
2,2,2000,7,92
2,2,2000,8,93
2,2,2000,9,94
2,2,2000,10,94
2,2,2000,11,94
2,2,2000,12,93
2,2,2000,13,93
2,2,2000,14,91
2,2,2000,15,92
2,2,2000,16,90
2,2,2000,17,86
2,2,2000,18,82
2,2,2000,19,81
2,2,2000,20,81
2,2,2000,21,81
2,2,2000,22,79
2,2,2000,23,81
3,2,2000,0,80
3,2,2000,1,82
3,2,2000,2,84
3,2,2000,3,86
3,2,2000,4,86
3,2,2000,5,86
3,2,2000,6,85
3,2,2000,7,84
3,2,2000,8,83
3,2,2000,9,81
3,2,2000,10,80
3,2,2000,11,77
3,2,2000,12,74
3,2,2000,13,71
3,2,2000,14,70
3,2,2000,15,67
3,2,2000,16,67
3,2,2000,17,69
3,2,2000,18,71
3,2,2000,19,76
3,2,2000,20,79
3,2,2000,21,84
3,2,2000,22,87
3,2,2000,23,90
4,2,2000,0,91
4,2,2000,1,91
4,2,2000,2,91
4,2,2000,3,92
4,2,2000,4,92
4,2,2000,5,93
4,2,2000,6,94
4,2,2000,7,94
4,2,2000,8,94
4,2,2000,9,93
4,2,2000,10,91
4,2,2000,11,82
4,2,2000,12,78
4,2,2000,13,78
4,2,2000,14,81
4,2,2000,15,87
4,2,2000,16,90
4,2,2000,17,90
4,2,2000,18,91
4,2,2000,19,92
4,2,2000,20,92
4,2,2000,21,92
4,2,2000,22,91
4,2,2000,23,91
5,2,2000,0,91
5,2,2000,1,91
5,2,2000,2,91
5,2,2000,3,92
5,2,2000,4,93
5,2,2000,5,92
5,2,2000,6,93
5,2,2000,7,93
5,2,2000,8,93
5,2,2000,9,92
5,2,2000,10,92
5,2,2000,11,90
5,2,2000,12,90
5,2,2000,13,89
5,2,2000,14,88
5,2,2000,15,86
5,2,2000,16,86
5,2,2000,17,86
5,2,2000,18,88
5,2,2000,19,89
5,2,2000,20,91
5,2,2000,21,93
5,2,2000,22,94
5,2,2000,23,95
6,2,2000,0,95
6,2,2000,1,94
6,2,2000,2,94
6,2,2000,3,92
6,2,2000,4,89
6,2,2000,5,88
6,2,2000,6,86
6,2,2000,7,84
6,2,2000,8,83
6,2,2000,9,82
6,2,2000,10,79
6,2,2000,11,73
6,2,2000,12,69
6,2,2000,13,66
6,2,2000,14,63
6,2,2000,15,63
6,2,2000,16,66
6,2,2000,17,70
6,2,2000,18,75
6,2,2000,19,78
6,2,2000,20,81
6,2,2000,21,84
6,2,2000,22,85
6,2,2000,23,87
7,2,2000,0,86
7,2,2000,1,85
7,2,2000,2,85
7,2,2000,3,84
7,2,2000,4,84
7,2,2000,5,84
7,2,2000,6,83
7,2,2000,7,83
7,2,2000,8,84
7,2,2000,9,83
7,2,2000,10,81
7,2,2000,11,79
7,2,2000,12,78
7,2,2000,13,79
7,2,2000,14,79
7,2,2000,15,75
7,2,2000,16,73
7,2,2000,17,74
7,2,2000,18,77
7,2,2000,19,78
7,2,2000,20,77
7,2,2000,21,75
7,2,2000,22,75
7,2,2000,23,75
8,2,2000,0,77
8,2,2000,1,77
8,2,2000,2,79
8,2,2000,3,80
8,2,2000,4,81
8,2,2000,5,81
8,2,2000,6,82
8,2,2000,7,83
8,2,2000,8,85
8,2,2000,9,83
8,2,2000,10,82
8,2,2000,11,78
8,2,2000,12,77
8,2,2000,13,76
8,2,2000,14,74
8,2,2000,15,70
8,2,2000,16,69
8,2,2000,17,71
8,2,2000,18,81
8,2,2000,19,88
8,2,2000,20,92
8,2,2000,21,94
8,2,2000,22,92
8,2,2000,23,85
9,2,2000,0,81
9,2,2000,1,76
9,2,2000,2,73
9,2,2000,3,73
9,2,2000,4,73
9,2,2000,5,70
9,2,2000,6,71
9,2,2000,7,73
9,2,2000,8,75
9,2,2000,9,77
9,2,2000,10,75
9,2,2000,11,73
9,2,2000,12,71
9,2,2000,13,70
9,2,2000,14,70
9,2,2000,15,77
9,2,2000,16,88
9,2,2000,17,90
9,2,2000,18,89
9,2,2000,19,87
9,2,2000,20,86
9,2,2000,21,84
9,2,2000,22,82
9,2,2000,23,81
10,2,2000,0,82
10,2,2000,1,84
10,2,2000,2,84
10,2,2000,3,85
10,2,2000,4,86
10,2,2000,5,85
10,2,2000,6,85
10,2,2000,7,85
10,2,2000,8,85
10,2,2000,9,84
10,2,2000,10,83
10,2,2000,11,77
10,2,2000,12,74
10,2,2000,13,70
10,2,2000,14,68
10,2,2000,15,65
10,2,2000,16,65
10,2,2000,17,67
10,2,2000,18,70
10,2,2000,19,69
10,2,2000,20,66
10,2,2000,21,64
10,2,2000,22,73
10,2,2000,23,86
11,2,2000,0,89
11,2,2000,1,91
11,2,2000,2,93
11,2,2000,3,93
11,2,2000,4,92
11,2,2000,5,91
11,2,2000,6,90
11,2,2000,7,90
11,2,2000,8,90
11,2,2000,9,90
11,2,2000,10,88
11,2,2000,11,85
11,2,2000,12,80
11,2,2000,13,75
11,2,2000,14,71
11,2,2000,15,68
11,2,2000,16,67
11,2,2000,17,69
11,2,2000,18,74
11,2,2000,19,80
11,2,2000,20,81
11,2,2000,21,82
11,2,2000,22,84
11,2,2000,23,86
12,2,2000,0,86
12,2,2000,1,86
12,2,2000,2,88
12,2,2000,3,91
12,2,2000,4,91
12,2,2000,5,93
12,2,2000,6,94
12,2,2000,7,94
12,2,2000,8,93
12,2,2000,9,91
12,2,2000,10,86
12,2,2000,11,79
12,2,2000,12,72
12,2,2000,13,65
12,2,2000,14,62
12,2,2000,15,60
12,2,2000,16,62
12,2,2000,17,65
12,2,2000,18,69
12,2,2000,19,70
12,2,2000,20,70
12,2,2000,21,71
12,2,2000,22,75
12,2,2000,23,79
13,2,2000,0,81
13,2,2000,1,82
13,2,2000,2,84
13,2,2000,3,86
13,2,2000,4,88
13,2,2000,5,90
13,2,2000,6,91
13,2,2000,7,92
13,2,2000,8,93
13,2,2000,9,91
13,2,2000,10,89
13,2,2000,11,95
13,2,2000,12,98
13,2,2000,13,96
13,2,2000,14,94
13,2,2000,15,94
13,2,2000,16,95
13,2,2000,17,93
13,2,2000,18,94
13,2,2000,19,94
13,2,2000,20,93
13,2,2000,21,92
13,2,2000,22,91
13,2,2000,23,88
14,2,2000,0,88
14,2,2000,1,88
14,2,2000,2,89
14,2,2000,3,90
14,2,2000,4,91
14,2,2000,5,90
14,2,2000,6,90
14,2,2000,7,91
14,2,2000,8,92
14,2,2000,9,91
14,2,2000,10,85
14,2,2000,11,76
14,2,2000,12,67
14,2,2000,13,62
14,2,2000,14,61
14,2,2000,15,62
14,2,2000,16,65
14,2,2000,17,71
14,2,2000,18,79
14,2,2000,19,86
14,2,2000,20,89
14,2,2000,21,92
14,2,2000,22,94
14,2,2000,23,94
15,2,2000,0,93
15,2,2000,1,89
15,2,2000,2,87
15,2,2000,3,86
15,2,2000,4,86
15,2,2000,5,88
15,2,2000,6,91
15,2,2000,7,95
15,2,2000,8,95
15,2,2000,9,95
15,2,2000,10,96
15,2,2000,11,95
15,2,2000,12,91
15,2,2000,13,88
15,2,2000,14,83
15,2,2000,15,79
15,2,2000,16,82
15,2,2000,17,83
15,2,2000,18,85
15,2,2000,19,89
15,2,2000,20,89
15,2,2000,21,91
15,2,2000,22,93
15,2,2000,23,95
16,2,2000,0,96
16,2,2000,1,96
16,2,2000,2,96
16,2,2000,3,96
16,2,2000,4,96
16,2,2000,5,95
16,2,2000,6,95
16,2,2000,7,95
16,2,2000,8,96
16,2,2000,9,95
16,2,2000,10,94
16,2,2000,11,92
16,2,2000,12,93
16,2,2000,13,92
16,2,2000,14,82
16,2,2000,15,81
16,2,2000,16,73
16,2,2000,17,72
16,2,2000,18,74
16,2,2000,19,76
16,2,2000,20,77
16,2,2000,21,77
16,2,2000,22,79
16,2,2000,23,81
17,2,2000,0,83
17,2,2000,1,83
17,2,2000,2,83
17,2,2000,3,84
17,2,2000,4,85
17,2,2000,5,86
17,2,2000,6,86
17,2,2000,7,87
17,2,2000,8,88
17,2,2000,9,87
17,2,2000,10,85
17,2,2000,11,84
17,2,2000,12,81
17,2,2000,13,78
17,2,2000,14,76
17,2,2000,15,76
17,2,2000,16,78
17,2,2000,17,82
17,2,2000,18,87
17,2,2000,19,95
17,2,2000,20,98
17,2,2000,21,98
17,2,2000,22,98
17,2,2000,23,98
18,2,2000,0,97
18,2,2000,1,97
18,2,2000,2,97
18,2,2000,3,97
18,2,2000,4,97
18,2,2000,5,97
18,2,2000,6,97
18,2,2000,7,96
18,2,2000,8,95
18,2,2000,9,94
18,2,2000,10,93
18,2,2000,11,93
18,2,2000,12,90
18,2,2000,13,79
18,2,2000,14,74
18,2,2000,15,72
18,2,2000,16,72
18,2,2000,17,72
18,2,2000,18,73
18,2,2000,19,76
18,2,2000,20,77
18,2,2000,21,82
18,2,2000,22,86
18,2,2000,23,90
19,2,2000,0,92
19,2,2000,1,93
19,2,2000,2,93
19,2,2000,3,94
19,2,2000,4,95
19,2,2000,5,96
19,2,2000,6,96
19,2,2000,7,97
19,2,2000,8,97
19,2,2000,9,96
19,2,2000,10,94
19,2,2000,11,92
19,2,2000,12,91
19,2,2000,13,91
19,2,2000,14,90
19,2,2000,15,90
19,2,2000,16,88
19,2,2000,17,91
19,2,2000,18,91
19,2,2000,19,92
19,2,2000,20,92
19,2,2000,21,92
19,2,2000,22,93
19,2,2000,23,94
20,2,2000,0,94
20,2,2000,1,94
20,2,2000,2,94
20,2,2000,3,93
20,2,2000,4,93
20,2,2000,5,92
20,2,2000,6,92
20,2,2000,7,91
20,2,2000,8,91
20,2,2000,9,90
20,2,2000,10,88
20,2,2000,11,84
20,2,2000,12,80
20,2,2000,13,74
20,2,2000,14,71
20,2,2000,15,70
20,2,2000,16,70
20,2,2000,17,75
20,2,2000,18,84
20,2,2000,19,86
20,2,2000,20,88
20,2,2000,21,90
20,2,2000,22,92
20,2,2000,23,94
21,2,2000,0,95
21,2,2000,1,96
21,2,2000,2,97
21,2,2000,3,97
21,2,2000,4,97
21,2,2000,5,96
21,2,2000,6,95
21,2,2000,7,94
21,2,2000,8,94
21,2,2000,9,93
21,2,2000,10,90
21,2,2000,11,85
21,2,2000,12,78
21,2,2000,13,73
21,2,2000,14,70
21,2,2000,15,69
21,2,2000,16,69
21,2,2000,17,70
21,2,2000,18,77
21,2,2000,19,80
21,2,2000,20,81
21,2,2000,21,87
21,2,2000,22,91
21,2,2000,23,91
22,2,2000,0,93
22,2,2000,1,94
22,2,2000,2,95
22,2,2000,3,95
22,2,2000,4,95
22,2,2000,5,94
22,2,2000,6,94
22,2,2000,7,94
22,2,2000,8,92
22,2,2000,9,89
22,2,2000,10,85
22,2,2000,11,82
22,2,2000,12,82
22,2,2000,13,82
22,2,2000,14,85
22,2,2000,15,86
22,2,2000,16,90
22,2,2000,17,93
22,2,2000,18,94
22,2,2000,19,96
22,2,2000,20,97
22,2,2000,21,98
