day,month,year,hour,humidity
7,1,2010,5,92
7,1,2010,6,92
7,1,2010,7,92
7,1,2010,7,92
7,1,2010,8,92
7,1,2010,8,92
7,1,2010,9,92
7,1,2010,9,92
7,1,2010,10,85
7,1,2010,11,92
7,1,2010,12,92
7,1,2010,13,92
7,1,2010,13,92
7,1,2010,14,85
7,1,2010,14,85
7,1,2010,15,92
7,1,2010,15,92
7,1,2010,16,85
7,1,2010,16,85
7,1,2010,17,85
7,1,2010,18,92
7,1,2010,19,85
7,1,2010,20,85
7,1,2010,21,85
7,1,2010,22,92
7,1,2010,23,92
8,1,2010,0,85
8,1,2010,1,92
8,1,2010,2,85
8,1,2010,3,92
8,1,2010,4,92
8,1,2010,5,100
8,1,2010,6,92
8,1,2010,7,92
8,1,2010,8,92
8,1,2010,9,100
8,1,2010,10,100
8,1,2010,11,100
8,1,2010,12,92
8,1,2010,13,92
8,1,2010,14,92
8,1,2010,15,85
8,1,2010,16,85
8,1,2010,17,85
8,1,2010,18,85
8,1,2010,19,85
8,1,2010,20,85
8,1,2010,21,85
8,1,2010,22,79
8,1,2010,23,79
9,1,2010,0,86
9,1,2010,1,86
9,1,2010,2,92
9,1,2010,3,92
9,1,2010,4,79
9,1,2010,5,79
9,1,2010,6,79
9,1,2010,7,92
9,1,2010,8,79
9,1,2010,9,86
9,1,2010,10,86
9,1,2010,11,86
9,1,2010,12,86
9,1,2010,13,86
9,1,2010,14,86
9,1,2010,15,86
9,1,2010,16,92
9,1,2010,17,92
9,1,2010,18,92
9,1,2010,19,92
9,1,2010,20,92
9,1,2010,21,92
9,1,2010,22,92
9,1,2010,23,92
10,1,2010,0,92
10,1,2010,1,86
10,1,2010,2,79
10,1,2010,3,86
10,1,2010,4,92
10,1,2010,5,86
10,1,2010,6,86
10,1,2010,7,86
10,1,2010,8,86
10,1,2010,9,86
10,1,2010,10,92
10,1,2010,11,86
10,1,2010,12,86
10,1,2010,13,86
10,1,2010,14,86
10,1,2010,15,86
10,1,2010,16,86
10,1,2010,17,85
10,1,2010,18,92
10,1,2010,19,85
10,1,2010,20,85
10,1,2010,21,85
10,1,2010,22,85
10,1,2010,23,85
11,1,2010,0,85
11,1,2010,1,85
11,1,2010,2,92
11,1,2010,3,85
11,1,2010,4,85
11,1,2010,5,85
11,1,2010,6,92
11,1,2010,7,85
11,1,2010,8,85
11,1,2010,9,92
11,1,2010,10,85
11,1,2010,11,85
11,1,2010,12,79
11,1,2010,13,79
11,1,2010,14,86
11,1,2010,15,79
11,1,2010,16,79
11,1,2010,17,86
11,1,2010,18,86
11,1,2010,19,86
11,1,2010,20,86
11,1,2010,21,86
11,1,2010,22,86
11,1,2010,23,86
12,1,2010,0,86
12,1,2010,1,86
12,1,2010,2,86
12,1,2010,3,86
12,1,2010,4,92
12,1,2010,5,92
12,1,2010,6,86
12,1,2010,7,85
12,1,2010,8,92
12,1,2010,9,86
12,1,2010,10,86
12,1,2010,11,86
12,1,2010,12,86
12,1,2010,13,86
12,1,2010,14,86
12,1,2010,15,86
12,1,2010,16,86
12,1,2010,17,86
12,1,2010,18,92
12,1,2010,19,92
12,1,2010,20,92
12,1,2010,21,92
12,1,2010,22,92
12,1,2010,23,92
13,1,2010,0,86
13,1,2010,1,86
13,1,2010,2,86
13,1,2010,3,86
13,1,2010,4,86
13,1,2010,5,86
13,1,2010,6,86
13,1,2010,7,86
13,1,2010,8,92
13,1,2010,9,92
13,1,2010,10,92
13,1,2010,11,92
13,1,2010,12,86
13,1,2010,13,86
13,1,2010,14,86
13,1,2010,15,86
13,1,2010,16,80
13,1,2010,17,86
13,1,2010,18,86
13,1,2010,19,92
13,1,2010,20,92
13,1,2010,21,92
13,1,2010,22,92
13,1,2010,23,92
14,1,2010,0,92
14,1,2010,1,86
14,1,2010,2,86
14,1,2010,3,86
14,1,2010,4,86
14,1,2010,5,86
14,1,2010,6,86
14,1,2010,7,92
14,1,2010,8,92
14,1,2010,9,92
14,1,2010,10,92
14,1,2010,11,92
14,1,2010,12,86
14,1,2010,13,92
14,1,2010,14,92
14,1,2010,15,86
14,1,2010,16,92
14,1,2010,17,92
14,1,2010,18,92
14,1,2010,19,92
14,1,2010,20,92
14,1,2010,21,92
14,1,2010,22,92
14,1,2010,23,92
15,1,2010,0,92
15,1,2010,1,92
15,1,2010,2,92
15,1,2010,3,92
15,1,2010,4,92
15,1,2010,5,85
15,1,2010,6,85
15,1,2010,7,85
15,1,2010,8,92
15,1,2010,9,92
15,1,2010,10,86
15,1,2010,11,86
15,1,2010,12,92
15,1,2010,13,86
15,1,2010,14,86
15,1,2010,15,86
15,1,2010,16,86
15,1,2010,17,86
15,1,2010,18,86
15,1,2010,19,86
15,1,2010,20,86
15,1,2010,21,86
15,1,2010,22,86
15,1,2010,23,86
16,1,2010,0,92
16,1,2010,1,86
16,1,2010,2,86
16,1,2010,3,86
16,1,2010,4,86
16,1,2010,5,86
16,1,2010,6,86
16,1,2010,7,86
16,1,2010,8,86
16,1,2010,9,92
16,1,2010,10,92
16,1,2010,11,86
16,1,2010,12,86
16,1,2010,13,86
16,1,2010,14,86
16,1,2010,15,86
16,1,2010,16,79
16,1,2010,17,86
16,1,2010,18,86
16,1,2010,19,86
16,1,2010,20,86
16,1,2010,21,86
16,1,2010,22,86
16,1,2010,23,86
17,1,2010,0,86
17,1,2010,1,86
17,1,2010,2,86
17,1,2010,3,92
17,1,2010,4,86
17,1,2010,5,86
17,1,2010,6,86
17,1,2010,7,86
17,1,2010,8,92
17,1,2010,9,86
17,1,2010,10,86
17,1,2010,11,86
17,1,2010,12,86
17,1,2010,13,86
17,1,2010,14,100
17,1,2010,15,92
17,1,2010,16,92
17,1,2010,17,100
17,1,2010,18,100
17,1,2010,19,100
17,1,2010,20,100
17,1,2010,21,100
17,1,2010,22,100
17,1,2010,22,100
17,1,2010,22,100
17,1,2010,23,100
17,1,2010,23,100
18,1,2010,0,100
18,1,2010,0,100
18,1,2010,1,100
18,1,2010,1,100
18,1,2010,2,100
18,1,2010,2,100
18,1,2010,3,100
18,1,2010,4,92
18,1,2010,5,92
18,1,2010,6,86
18,1,2010,7,86
18,1,2010,8,92
18,1,2010,9,92
18,1,2010,10,92
18,1,2010,11,86
18,1,2010,12,86
18,1,2010,13,92
18,1,2010,14,92
18,1,2010,15,86
18,1,2010,16,86
18,1,2010,17,86
18,1,2010,18,92
18,1,2010,19,92
18,1,2010,20,92
18,1,2010,21,100
18,1,2010,21,100
18,1,2010,22,100
18,1,2010,23,92
19,1,2010,0,92
19,1,2010,1,86
19,1,2010,2,92
19,1,2010,2,92
19,1,2010,3,100
19,1,2010,3,100
19,1,2010,4,100
19,1,2010,4,100
19,1,2010,5,100
19,1,2010,5,100
19,1,2010,6,100
19,1,2010,6,100
19,1,2010,7,100
19,1,2010,7,100
19,1,2010,7,100
19,1,2010,8,100
19,1,2010,8,100
19,1,2010,8,100
19,1,2010,9,100
19,1,2010,9,100
19,1,2010,10,100
19,1,2010,10,100
19,1,2010,11,100
19,1,2010,12,100
19,1,2010,13,100
19,1,2010,14,100
19,1,2010,15,100
19,1,2010,16,100
19,1,2010,17,100
19,1,2010,18,100
19,1,2010,19,100
19,1,2010,20,100
19,1,2010,20,100
19,1,2010,20,100
19,1,2010,21,100
19,1,2010,22,100
19,1,2010,22,100
19,1,2010,23,100
19,1,2010,23,100
20,1,2010,0,100
20,1,2010,0,100
20,1,2010,1,92
20,1,2010,1,92
20,1,2010,2,92
20,1,2010,2,92
20,1,2010,3,92
20,1,2010,3,92
20,1,2010,4,92
20,1,2010,4,92
20,1,2010,5,92
20,1,2010,5,92
20,1,2010,6,92
20,1,2010,6,92
20,1,2010,7,92
20,1,2010,7,92
20,1,2010,8,92
20,1,2010,9,92
20,1,2010,10,92
20,1,2010,11,92
20,1,2010,12,86
20,1,2010,13,92
20,1,2010,14,86
20,1,2010,15,86
20,1,2010,16,85
20,1,2010,17,85
20,1,2010,18,85
20,1,2010,19,92
20,1,2010,20,92
20,1,2010,21,92
20,1,2010,22,85
20,1,2010,23,85
21,1,2010,0,85
21,1,2010,1,85
21,1,2010,2,85
21,1,2010,3,92
21,1,2010,4,85
21,1,2010,5,85
21,1,2010,6,92
21,1,2010,7,85
21,1,2010,8,92
21,1,2010,9,85
21,1,2010,10,85
21,1,2010,11,79
21,1,2010,12,85
21,1,2010,13,79
21,1,2010,14,79
21,1,2010,15,79
21,1,2010,16,85
21,1,2010,16,85
21,1,2010,17,79
21,1,2010,18,79
21,1,2010,19,79
21,1,2010,20,79
21,1,2010,21,79
21,1,2010,22,79
21,1,2010,23,79
22,1,2010,0,79
22,1,2010,1,79
22,1,2010,2,79
22,1,2010,3,79
22,1,2010,4,79
22,1,2010,5,79
22,1,2010,6,79
22,1,2010,7,79
22,1,2010,8,79
22,1,2010,9,79
22,1,2010,10,79
22,1,2010,11,79
22,1,2010,12,79
22,1,2010,13,73
22,1,2010,14,73
22,1,2010,15,73
22,1,2010,16,73
22,1,2010,17,79
22,1,2010,18,79
22,1,2010,19,79
22,1,2010,20,78
22,1,2010,21,78
22,1,2010,22,78
22,1,2010,23,85
23,1,2010,0,78
23,1,2010,1,85
23,1,2010,2,85
23,1,2010,3,85
23,1,2010,4,85
23,1,2010,5,85
23,1,2010,6,92
23,1,2010,7,92
23,1,2010,8,84
23,1,2010,9,84
23,1,2010,10,84
23,1,2010,11,78
23,1,2010,12,78
23,1,2010,13,72
23,1,2010,14,72
23,1,2010,15,66
23,1,2010,16,72
23,1,2010,17,72
23,1,2010,18,78
23,1,2010,19,78
23,1,2010,20,78
23,1,2010,21,78
23,1,2010,22,78
23,1,2010,23,78
24,1,2010,0,78
24,1,2010,1,84
24,1,2010,2,84
24,1,2010,3,84
24,1,2010,4,84
24,1,2010,5,84
24,1,2010,6,77
24,1,2010,7,77
24,1,2010,8,84
24,1,2010,9,77
24,1,2010,10,77
24,1,2010,11,78
24,1,2010,12,71
24,1,2010,13,66
24,1,2010,14,61
24,1,2010,15,56
24,1,2010,16,56
24,1,2010,17,56
24,1,2010,18,56
24,1,2010,19,61
24,1,2010,20,61
24,1,2010,21,61
24,1,2010,22,66
24,1,2010,23,61
25,1,2010,0,61
25,1,2010,1,72
25,1,2010,2,72
25,1,2010,3,72
25,1,2010,4,72
25,1,2010,5,72
25,1,2010,6,71
25,1,2010,7,71
25,1,2010,8,71
25,1,2010,9,71
25,1,2010,10,66
25,1,2010,11,72
25,1,2010,12,66
25,1,2010,13,66
25,1,2010,14,61
25,1,2010,15,66
25,1,2010,16,61
25,1,2010,17,66
25,1,2010,18,66
25,1,2010,19,66
25,1,2010,20,66
25,1,2010,21,66
25,1,2010,22,66
25,1,2010,23,61
26,1,2010,0,66
26,1,2010,1,71
26,1,2010,2,71
26,1,2010,3,71
26,1,2010,4,71
26,1,2010,5,71
26,1,2010,6,77
26,1,2010,7,71
26,1,2010,8,77
26,1,2010,9,77
26,1,2010,10,71
26,1,2010,11,65
26,1,2010,12,60
26,1,2010,13,61
26,1,2010,14,52
26,1,2010,15,56
26,1,2010,16,52
26,1,2010,17,52
26,1,2010,18,56
26,1,2010,19,56
26,1,2010,20,56
26,1,2010,21,65
26,1,2010,22,71
26,1,2010,23,84
27,1,2010,0,84
27,1,2010,1,84
27,1,2010,2,84
27,1,2010,3,84
27,1,2010,4,84
27,1,2010,5,84
27,1,2010,6,84
27,1,2010,7,84
27,1,2010,8,77
27,1,2010,9,78
27,1,2010,10,78
27,1,2010,11,72
27,1,2010,12,66
27,1,2010,13,56
27,1,2010,14,67
27,1,2010,14,67
27,1,2010,15,78
27,1,2010,16,85
27,1,2010,17,73
27,1,2010,18,67
27,1,2010,19,67
27,1,2010,20,85
27,1,2010,21,85
27,1,2010,22,92
27,1,2010,23,92
28,1,2010,0,92
28,1,2010,1,92
28,1,2010,2,92
28,1,2010,3,92
28,1,2010,4,92
28,1,2010,5,93
28,1,2010,6,93
28,1,2010,7,93
28,1,2010,8,86
28,1,2010,9,86
28,1,2010,10,86
28,1,2010,11,86
28,1,2010,12,80
28,1,2010,13,74
28,1,2010,14,80
28,1,2010,15,80
28,1,2010,16,86
28,1,2010,17,92
28,1,2010,18,80
28,1,2010,19,86
28,1,2010,20,86
28,1,2010,21,86
28,1,2010,22,86
28,1,2010,23,86
29,1,2010,0,86
29,1,2010,1,86
29,1,2010,2,86
29,1,2010,3,86
29,1,2010,4,86
29,1,2010,5,92
29,1,2010,6,86
29,1,2010,7,92
29,1,2010,8,86
29,1,2010,9,86
29,1,2010,10,86
29,1,2010,11,86
29,1,2010,12,80
29,1,2010,13,86
29,1,2010,14,86
29,1,2010,15,86
29,1,2010,16,86
29,1,2010,17,93
29,1,2010,18,93
29,1,2010,19,100
29,1,2010,20,93
29,1,2010,21,93
29,1,2010,22,93
29,1,2010,23,93
30,1,2010,0,100
30,1,2010,1,93
30,1,2010,2,86
30,1,2010,3,92
30,1,2010,4,92
30,1,2010,5,86
30,1,2010,6,80
30,1,2010,7,80
30,1,2010,8,80
30,1,2010,9,86
30,1,2010,10,86
30,1,2010,11,80
30,1,2010,12,79
30,1,2010,13,86
30,1,2010,14,86
30,1,2010,15,86
30,1,2010,15,86
30,1,2010,16,79
30,1,2010,17,68
30,1,2010,18,73
30,1,2010,19,73
30,1,2010,20,79
30,1,2010,21,79
30,1,2010,22,85
30,1,2010,23,85
31,1,2010,0,79
31,1,2010,1,79
31,1,2010,2,79
31,1,2010,3,85
31,1,2010,4,85
31,1,2010,5,85
31,1,2010,6,85
31,1,2010,7,85
31,1,2010,8,85
31,1,2010,9,85
31,1,2010,10,79
31,1,2010,11,73
31,1,2010,12,73
31,1,2010,13,73
31,1,2010,14,68
31,1,2010,15,74
31,1,2010,16,74
31,1,2010,17,80
31,1,2010,18,86
31,1,2010,19,86
31,1,2010,20,86
31,1,2010,21,86
31,1,2010,22,80
31,1,2010,23,86
1,2,2010,0,86
1,2,2010,1,86
1,2,2010,2,86
1,2,2010,3,86
1,2,2010,4,80
1,2,2010,5,80
1,2,2010,6,92
1,2,2010,7,92
1,2,2010,8,86
1,2,2010,9,80
1,2,2010,10,80
1,2,2010,11,74
1,2,2010,12,80
1,2,2010,13,74
1,2,2010,14,74
1,2,2010,15,74
1,2,2010,16,74
1,2,2010,17,69
1,2,2010,18,80
1,2,2010,19,80
1,2,2010,20,86
1,2,2010,21,86
1,2,2010,22,92
1,2,2010,23,92
1,2,2010,23,92
2,2,2010,0,92
2,2,2010,1,92
2,2,2010,2,86
2,2,2010,3,86
2,2,2010,4,79
2,2,2010,5,79
2,2,2010,6,73
2,2,2010,7,79
2,2,2010,8,85
2,2,2010,9,85
2,2,2010,10,79
2,2,2010,11,79
2,2,2010,12,73
2,2,2010,13,73
2,2,2010,14,68
2,2,2010,15,74
2,2,2010,16,92
2,2,2010,17,92
2,2,2010,18,92
2,2,2010,19,92
2,2,2010,20,92
2,2,2010,21,100
2,2,2010,22,93
2,2,2010,23,93
3,2,2010,0,93
3,2,2010,1,93
3,2,2010,2,93
3,2,2010,3,93
3,2,2010,4,93
3,2,2010,5,92
3,2,2010,6,92
3,2,2010,7,86
3,2,2010,8,86
3,2,2010,9,86
3,2,2010,10,86
3,2,2010,11,86
3,2,2010,12,80
3,2,2010,13,80
3,2,2010,14,80
3,2,2010,15,69
3,2,2010,16,80
3,2,2010,17,74
3,2,2010,18,74
3,2,2010,19,74
3,2,2010,20,74
3,2,2010,21,86
3,2,2010,22,80
3,2,2010,23,86
4,2,2010,0,86
4,2,2010,1,86
4,2,2010,2,92
4,2,2010,3,86
4,2,2010,4,92
4,2,2010,5,86
4,2,2010,6,92
4,2,2010,7,86
4,2,2010,8,86
4,2,2010,9,86
4,2,2010,10,86
4,2,2010,11,80
4,2,2010,12,74
4,2,2010,13,74
4,2,2010,14,86
4,2,2010,15,92
4,2,2010,15,92
4,2,2010,16,93
4,2,2010,16,93
4,2,2010,17,100
4,2,2010,18,100
4,2,2010,18,100
4,2,2010,19,100
4,2,2010,19,100
4,2,2010,20,93
4,2,2010,20,93
4,2,2010,21,93
4,2,2010,22,93
4,2,2010,23,93
5,2,2010,0,93
5,2,2010,1,93
5,2,2010,2,93
5,2,2010,3,93
5,2,2010,4,93
5,2,2010,5,92
5,2,2010,6,92
5,2,2010,7,92
5,2,2010,8,86
5,2,2010,9,92
5,2,2010,10,86
5,2,2010,11,80
5,2,2010,12,80
5,2,2010,13,74
5,2,2010,14,80
5,2,2010,15,74
5,2,2010,16,74
5,2,2010,17,80
5,2,2010,18,80
5,2,2010,19,80
5,2,2010,20,74
5,2,2010,21,74
5,2,2010,22,74
5,2,2010,23,80
6,2,2010,0,74
6,2,2010,1,80
6,2,2010,2,80
6,2,2010,3,80
6,2,2010,4,80
6,2,2010,5,80
6,2,2010,6,74
6,2,2010,7,80
6,2,2010,8,80
6,2,2010,9,86
6,2,2010,10,80
6,2,2010,11,80
6,2,2010,12,74
6,2,2010,13,74
6,2,2010,14,79
6,2,2010,15,73
6,2,2010,16,73
6,2,2010,17,68
6,2,2010,18,73
6,2,2010,19,73
6,2,2010,20,73
6,2,2010,21,79
6,2,2010,22,85
6,2,2010,23,85
7,2,2010,0,92
7,2,2010,1,92
7,2,2010,2,92
7,2,2010,3,85
7,2,2010,4,85
7,2,2010,5,85
7,2,2010,6,85
7,2,2010,7,85
7,2,2010,8,85
7,2,2010,9,92
7,2,2010,10,92
7,2,2010,11,85
7,2,2010,12,85
7,2,2010,13,79
7,2,2010,14,79
7,2,2010,15,79
7,2,2010,16,79
7,2,2010,17,79
7,2,2010,18,79
7,2,2010,19,79
7,2,2010,20,85
7,2,2010,21,85
7,2,2010,22,85
7,2,2010,23,85
8,2,2010,0,85
8,2,2010,1,85
8,2,2010,2,92
8,2,2010,3,92
8,2,2010,4,92
8,2,2010,5,85
8,2,2010,6,79
8,2,2010,7,79
8,2,2010,8,79
8,2,2010,9,92
8,2,2010,10,92
8,2,2010,11,85
8,2,2010,12,85
8,2,2010,13,79
8,2,2010,14,79
8,2,2010,15,79
8,2,2010,16,79
8,2,2010,17,79
8,2,2010,18,73
8,2,2010,19,79
8,2,2010,20,85
8,2,2010,21,85
8,2,2010,22,85
8,2,2010,23,85
9,2,2010,0,85
9,2,2010,1,85
9,2,2010,2,85
9,2,2010,3,85
9,2,2010,4,92
9,2,2010,5,85
9,2,2010,6,85
9,2,2010,7,79
9,2,2010,8,85
9,2,2010,9,79
9,2,2010,10,68
9,2,2010,11,73
9,2,2010,12,73
9,2,2010,13,73
9,2,2010,14,68
9,2,2010,15,63
9,2,2010,16,68
9,2,2010,17,68
9,2,2010,18,68
9,2,2010,19,68
9,2,2010,20,68
9,2,2010,21,73
9,2,2010,22,73
9,2,2010,23,79
10,2,2010,0,85
10,2,2010,1,85
10,2,2010,2,85
10,2,2010,3,85
10,2,2010,4,85
10,2,2010,5,85
10,2,2010,6,92
10,2,2010,7,92
10,2,2010,8,92
10,2,2010,8,92
10,2,2010,9,92
10,2,2010,9,92
10,2,2010,10,92
10,2,2010,11,85
10,2,2010,11,85
10,2,2010,12,85
10,2,2010,12,85
10,2,2010,13,79
10,2,2010,13,79
10,2,2010,14,79
10,2,2010,14,79
10,2,2010,15,79
10,2,2010,16,85
10,2,2010,17,85
10,2,2010,17,85
10,2,2010,18,85
10,2,2010,18,85
10,2,2010,19,85
10,2,2010,19,85
10,2,2010,20,85
10,2,2010,20,85
10,2,2010,21,85
10,2,2010,21,85
10,2,2010,22,85
10,2,2010,23,92
11,2,2010,0,85
11,2,2010,1,85
11,2,2010,2,85
11,2,2010,3,79
11,2,2010,4,79
11,2,2010,5,85
11,2,2010,6,79
11,2,2010,7,79
11,2,2010,8,73
11,2,2010,9,73
11,2,2010,10,79
11,2,2010,11,79
11,2,2010,12,79
11,2,2010,13,79
11,2,2010,14,79
11,2,2010,15,73
11,2,2010,16,79
11,2,2010,17,86
11,2,2010,18,86
11,2,2010,18,86
11,2,2010,19,92
11,2,2010,19,92
11,2,2010,20,100
11,2,2010,20,100
11,2,2010,21,92
11,2,2010,21,92
11,2,2010,22,92
11,2,2010,22,92
11,2,2010,23,92
11,2,2010,23,92
12,2,2010,0,92
12,2,2010,0,92
12,2,2010,1,92
12,2,2010,1,92
12,2,2010,2,92
12,2,2010,2,92
12,2,2010,3,92
12,2,2010,3,92
12,2,2010,4,92
12,2,2010,4,92
12,2,2010,5,92
12,2,2010,5,92
12,2,2010,6,92
12,2,2010,6,92
12,2,2010,7,86
12,2,2010,7,86
12,2,2010,8,92
12,2,2010,8,92
12,2,2010,9,92
12,2,2010,10,92
12,2,2010,10,92
12,2,2010,11,86
12,2,2010,12,86
12,2,2010,12,86
12,2,2010,13,92
12,2,2010,14,80
12,2,2010,15,86
12,2,2010,15,86
12,2,2010,16,92
12,2,2010,17,92
12,2,2010,18,86
12,2,2010,19,92
12,2,2010,20,92
12,2,2010,21,86
12,2,2010,22,92
12,2,2010,23,92
13,2,2010,0,92
13,2,2010,1,92
13,2,2010,2,92
13,2,2010,3,86
13,2,2010,4,86
13,2,2010,5,92
13,2,2010,6,92
13,2,2010,7,92
13,2,2010,8,92
13,2,2010,9,92
13,2,2010,10,92
13,2,2010,11,86
13,2,2010,12,86
13,2,2010,13,86
13,2,2010,14,86
13,2,2010,15,86
13,2,2010,16,86
13,2,2010,17,86
13,2,2010,18,86
13,2,2010,19,86
13,2,2010,20,86
13,2,2010,21,86
13,2,2010,22,92
13,2,2010,23,92
14,2,2010,0,92
14,2,2010,1,92
14,2,2010,2,92
14,2,2010,3,92
14,2,2010,4,92
14,2,2010,5,92
14,2,2010,6,92
14,2,2010,7,92
14,2,2010,8,100
14,2,2010,9,92
14,2,2010,10,92
14,2,2010,11,86
14,2,2010,12,79
14,2,2010,13,74
14,2,2010,14,68
14,2,2010,15,68
14,2,2010,16,68
14,2,2010,17,73
14,2,2010,18,73
14,2,2010,19,68
14,2,2010,20,73
14,2,2010,21,73
14,2,2010,22,73
14,2,2010,23,86
15,2,2010,0,86
15,2,2010,1,86
15,2,2010,2,86
15,2,2010,3,86
15,2,2010,4,92
15,2,2010,5,92
15,2,2010,6,92
15,2,2010,7,86
15,2,2010,8,86
15,2,2010,9,86
15,2,2010,10,86
15,2,2010,11,79
15,2,2010,12,79
15,2,2010,13,86
15,2,2010,14,86
15,2,2010,15,80
15,2,2010,16,74
15,2,2010,17,68
15,2,2010,18,74
15,2,2010,19,74
15,2,2010,20,79
15,2,2010,21,79
15,2,2010,22,79
15,2,2010,23,79
16,2,2010,0,79
16,2,2010,1,86
16,2,2010,2,86
16,2,2010,3,86
16,2,2010,4,86
16,2,2010,5,86
16,2,2010,6,86
16,2,2010,7,86
16,2,2010,8,86
16,2,2010,9,86
16,2,2010,10,80
16,2,2010,11,68
16,2,2010,12,63
16,2,2010,13,63
16,2,2010,14,63
16,2,2010,15,68
16,2,2010,16,74
16,2,2010,17,80
16,2,2010,18,80
16,2,2010,19,80
16,2,2010,20,80
16,2,2010,21,86
16,2,2010,22,80
16,2,2010,23,80
17,2,2010,0,86
17,2,2010,1,86
17,2,2010,2,86
17,2,2010,3,79
17,2,2010,4,86
17,2,2010,5,85
17,2,2010,6,85
17,2,2010,7,85
17,2,2010,8,92
17,2,2010,9,85
17,2,2010,10,85
17,2,2010,11,85
17,2,2010,12,73
17,2,2010,13,79
17,2,2010,14,79
17,2,2010,15,74
17,2,2010,16,74
17,2,2010,17,74
17,2,2010,18,74
17,2,2010,19,79
17,2,2010,20,86
17,2,2010,21,79
17,2,2010,22,86
17,2,2010,23,86
18,2,2010,0,86
18,2,2010,1,86
18,2,2010,2,86
18,2,2010,3,86
18,2,2010,4,86
18,2,2010,5,86
18,2,2010,6,86
18,2,2010,7,86
18,2,2010,8,86
18,2,2010,9,86
18,2,2010,10,86
18,2,2010,10,86
18,2,2010,11,80
18,2,2010,11,80
18,2,2010,12,69
18,2,2010,13,69
18,2,2010,14,69
18,2,2010,15,69
18,2,2010,16,69
18,2,2010,17,75
18,2,2010,18,80
18,2,2010,19,86
18,2,2010,20,80
